"","logFC","logCPM","F","PValue","FDR"
"ENSG00000171843",-1.15208337455081,8.48154041017144,10.9048071476729,0.00294263615728498,0.412138590473101
"ENSG00000152348",-1.24767088519158,7.45685209853173,10.7965535066089,0.00294856920828389,0.412138590473101
"ENSG00000198130",-1.0209034930592,7.44684469885176,10.7887745428302,0.00296186902921846,0.412138590473101
"ENSG00000267028",3.16008101259306,6.65581192800773,10.3483429235381,0.00312251029870522,0.418973971151269
"ENSG00000117228",-2.69467652372336,6.22913814638893,10.229834776731,0.00347269185256475,0.44989321689951
"ENSG00000170271",-1.68119838585872,6.88953123862358,9.93377970915329,0.00395039976357961,0.482023941026127
"ENSG00000152464",-1.51896407492641,6.70948113171112,9.81399988768639,0.00412552955239864,0.482023941026127
"ENSG00000088538",2.0010073148947,6.74852585297246,9.77360159127821,0.00417379119491369,0.482023941026127
"ENSG00000147488",2.8724499954406,6.36210148320179,9.54674382172906,0.0042339073872404,0.482023941026127
"ENSG00000151468",3.81418727002571,7.32033682975661,9.59212026490873,0.00436430423163098,0.482255617595223
"ENSG00000103942",-1.43220090362898,7.2537897845253,9.63556183803401,0.00454909133222114,0.488312461004424
"ENSG00000136404",1.48512436998289,7.31812503711473,9.58589598569342,0.00476517641817796,0.49266692008198
"ENSG00000162645",-1.56584642664826,7.53195227539312,9.45070465175393,0.00495941693141568,0.49266692008198
"ENSG00000120254",2.91555314845904,7.7574805201171,9.45741923942141,0.00498305641818346,0.49266692008198
"ENSG00000196937",-1.41186131983853,6.40565448462872,9.22440302765811,0.00516532173773405,0.497592660735046
"ENSG00000136114",-1.55650295192717,6.2829902579508,9.0170696556367,0.00550136804970778,0.516715994068803
"ENSG00000133106",-1.60136672610065,8.72120312568178,9.1777994276434,0.00564774785409861,0.517526553362158
"ENSG00000144810",-2.36425202094693,6.91449616198941,8.77937110971076,0.00627700252291545,0.538742840766619
"ENSG00000197375",-1.86738446840922,6.83355000916373,8.78309456359863,0.00630210465560603,0.538742840766619
"ENSG00000162692",-2.95776423142535,6.77145955445425,8.67880312674895,0.00663934345139107,0.538742840766619
"ENSG00000153560",-1.36603353069705,6.54496229218327,8.53064420604581,0.00685353649269096,0.538742840766619
"ENSG00000151687",-1.30964644533265,6.98507150879774,8.5817740965818,0.00688841513005841,0.538742840766619
"ENSG00000111859",1.421024986134,9.7274471492772,8.63579343957335,0.00712677946770846,0.538742840766619
"ENSG00000114770",-1.32108276111407,6.56182252839318,8.38115808493894,0.00728698255475223,0.538742840766619
"ENSG00000266903",2.13921899305033,7.42275755209333,8.4632205806855,0.00742373508129287,0.538742840766619
"ENSG00000163046",2.75401151561277,8.04426734995233,8.49496018415974,0.00745601565615959,0.538742840766619
"ENSG00000232934",2.78509536157069,7.42236464535546,8.36503610698385,0.0074984100522079,0.538742840766619
"ENSG00000170340",1.753731824935,6.72385725292938,8.30468191061672,0.00759634271245287,0.538742840766619
"ENSG00000224597",-1.023692002366,7.72532987598563,8.4233988381459,0.00760004539809177,0.538742840766619
"ENSG00000169554",1.89236017237008,6.8830360049975,8.23074401086073,0.00796678101905127,0.554281412751401
"ENSG00000003393",-1.26389933207501,6.88646783785067,8.15171970322349,0.00821455797225146,0.561128987304523
"ENSG00000091129",2.62961587121781,6.64859532594226,7.86348781521247,0.00893060724948347,0.58840507105577
"ENSG00000100519",1.51689469649873,6.84178795741787,7.91575461650688,0.00905620772518099,0.58840507105577
"ENSG00000225521",-1.6300542038399,7.16019304589999,7.92192628956588,0.00908370884248992,0.58840507105577
"ENSG00000164830",0.997315149396853,8.49509980101389,7.94618680710021,0.00944100935015059,0.589524736081196
"ENSG00000104324",-1.16181118766302,7.84586390516005,7.87024240702093,0.00955996154065293,0.589524736081196
"ENSG00000168016",-1.96116826788868,5.87351998603486,7.72156390552447,0.00957173513466941,0.589524736081196
"ENSG00000111666",1.51052114286865,6.58522087397055,7.66539030278289,0.00996471157251017,0.601103689735775
"ENSG00000188338",-1.26573214376754,6.66746106306793,7.6553252590874,0.0100797264980979,0.601103689735775
"ENSG00000107518",1.41744079166324,7.13325566903903,7.57008920426465,0.0107696391949143,0.622314681353268
"ENSG00000178568",1.77166393820796,7.91921834850659,7.59582561738086,0.0108981828091222,0.622314681353268
"ENSG00000166295",-1.08647447526656,6.90999520568272,7.45728276552842,0.0110743321250838,0.622314681353268
"ENSG00000004799",1.52080719866351,7.45254732577994,7.52337590100177,0.0110979727576974,0.622314681353268
"ENSG00000079691",-1.51134842594998,6.59160522442194,7.37766239127915,0.0113478515567715,0.626968798511628
"ENSG00000145246",-1.28008422920864,7.39341466692996,7.36155540849429,0.0117151371780445,0.631764092355372
"ENSG00000106415",-1.19420834546554,6.89905861903999,7.31346689688696,0.0117709572703955,0.631764092355372
"ENSG00000131748",-1.28582482537684,6.34985296069243,7.18875692946109,0.0121977918615798,0.637088060009194
"ENSG00000120251",1.81825611159015,6.93317016258779,7.13640525226259,0.0127923208155332,0.637088060009194
"ENSG00000151743",-1.23337856761228,6.33390591263624,7.05267579409743,0.0129363350237146,0.637088060009194
"ENSG00000084453",-1.92389920414312,8.38944845070744,7.11430926800276,0.0132305379600474,0.637088060009194
"ENSG00000078687",-0.841982579035466,7.3888055883995,7.05330012799104,0.0134589307954219,0.637088060009194
"ENSG00000080493",-1.50158747654913,6.66976347917263,6.97840530528216,0.0134952038229338,0.637088060009194
"ENSG00000157216",-1.08968898289564,7.04498816578555,6.99799362080836,0.0135935395959178,0.637088060009194
"ENSG00000184719",-1.34750972384973,6.51216412117658,6.93684235744824,0.0137065753877088,0.637088060009194
"ENSG00000158019",-0.86950400421601,8.78853695056704,7.05136419446686,0.0137422269624609,0.637088060009194
"ENSG00000164330",-0.837531881530902,9.64777986507952,7.03374685205618,0.0138782788795328,0.637088060009194
"ENSG00000153015",-1.08310141301454,7.37275053791677,6.92681483991349,0.0141854212355956,0.637088060009194
"ENSG00000164306",-1.96554926226694,5.64011613015675,6.7406486604182,0.0145708351800397,0.637088060009194
"ENSG00000116171",1.26805450944725,6.91895601144036,6.83513007448169,0.0146517318334586,0.637088060009194
"ENSG00000114439",-0.970862231883137,8.21513107302506,6.8953080311016,0.0146573494821296,0.637088060009194
"ENSG00000265808",1.51433794956514,6.52166269051532,6.75095022038434,0.0147901562769054,0.637088060009194
"ENSG00000102024",1.69411426516658,7.40165823532795,6.83856541144031,0.0148368704521538,0.637088060009194
"ENSG00000048392",-1.64562569152821,5.81668293221653,6.72423442642133,0.0148391664965184,0.637088060009194
"ENSG00000073711",1.31881927737247,6.67705942139301,6.74633371180628,0.0149655691338039,0.637088060009194
"ENSG00000070367",-0.850419635882834,7.54376636344161,6.80178225000304,0.0150920514614901,0.637088060009194
"ENSG00000131378",1.74328230347792,7.40231357510345,6.70422402260964,0.0157674547969466,0.652469001606684
"ENSG00000066855",1.82058699501239,6.67930475469563,6.6115541633891,0.0158472538918459,0.652469001606684
"ENSG00000183826",-0.884128245833413,8.87482094242081,6.70557968998318,0.0159911910137539,0.652469001606684
"ENSG00000119686",-1.03651675881588,7.10972736832318,6.61093564680862,0.0161510825524146,0.652469001606684
"ENSG00000241158",3.30273961703643,6.98953244309268,6.47371444053766,0.0165049793155556,0.659672417963219
"ENSG00000078018",1.12601481392567,8.03780882090401,6.4741040037849,0.0176105774448583,0.686912033585583
"ENSG00000154330",-1.15921321375393,7.63971478183342,6.45246552795756,0.0176119275669042,0.686912033585583
"ENSG00000155313",-0.905446712628851,7.86108018760332,6.40225225422501,0.0181053939488811,0.686912033585583
"ENSG00000170430",-1.06120648528166,7.39518478645954,6.37330281723527,0.0181325892348878,0.686912033585583
"ENSG00000178105",-0.889131742151216,7.56798845667422,6.37046246615619,0.0182642566856162,0.686912033585583
"ENSG00000155962",1.50830692259671,6.81979523507859,6.28184969851978,0.018622497330754,0.686912033585583
"ENSG00000135299",-1.19914675177493,6.74999315725898,6.23121943042335,0.0188998945155509,0.686912033585583
"ENSG00000196693",-1.33043308203699,6.48574386085328,6.22073737353576,0.0189565150917006,0.686912033585583
"ENSG00000163638",2.16077148664038,10.3610032362896,6.28233610178878,0.0192827719821117,0.686912033585583
"ENSG00000226149",2.56843932670075,6.38376502070482,6.06127457041237,0.019697132500833,0.686912033585583
"ENSG00000272419",-1.22009725502923,6.30506138384259,6.10025826220511,0.0199694835484406,0.686912033585583
"ENSG00000005020",-0.918727902733544,7.60924073934174,6.16490896903584,0.0200582529188585,0.686912033585583
"ENSG00000116678",-0.921574160813146,8.90686992954828,6.17406786274096,0.0202209101755368,0.686912033585583
"ENSG00000144228",1.62761737174518,6.44923035027244,6.04573389183472,0.0203293906580634,0.686912033585583
"ENSG00000280870",-1.64019757203977,7.33619669117415,6.06738266426692,0.0206696157895014,0.686912033585583
"ENSG00000134769",1.63170264119527,6.53257796928971,5.99625192619125,0.020883974800718,0.686912033585583
"ENSG00000173193",-0.879037699156937,8.91711756716837,6.09690676771145,0.0208943030496669,0.686912033585583
"ENSG00000151348",-1.11176300296334,6.38232233777956,5.9995289212342,0.0209146512797335,0.686912033585583
"ENSG00000112584",-0.974917257228194,7.80549228326582,6.06789387281537,0.0209439307848156,0.686912033585583
"ENSG00000188107",-1.41396498091655,6.78819883548768,6.01430678868179,0.0209496022710265,0.686912033585583
"ENSG00000130956",-0.944012521909167,6.7214867822314,6.00470914969322,0.0210260537296625,0.686912033585583
"ENSG00000197822",-0.961998266590458,7.57232519014815,6.01035337608754,0.0214798950800951,0.690016119516269
"ENSG00000161835",1.10954640968927,7.47390263143969,6.01423358987093,0.0214883912652125,0.690016119516269
"ENSG00000112699",-0.939021956553789,9.28449278219433,5.99344433902814,0.0219545624114492,0.695004908302437
"ENSG00000112249",-0.891537402809617,8.53737788876458,5.98308754958975,0.0220137301272265,0.695004908302437
"ENSG00000163939",1.07978586650897,7.6749025072527,5.93905394677362,0.0223765696332029,0.700573100932862
"ENSG00000205038",-2.06639259922661,7.04809365954527,5.81775533239955,0.0229801747191831,0.705569419547904
"ENSG00000067082",1.29173267230379,8.39828670314627,5.87621162524216,0.0231411270080117,0.705569419547904
"ENSG00000172379",-1.02482774564351,8.70137475590395,5.81574161299764,0.0237669012028284,0.705569419547904
"ENSG00000151131",-2.17411275970457,5.20438881425167,5.64938965643146,0.02391624384517,0.705569419547904
"ENSG00000132849",-0.919378977118215,7.03240873356922,5.74121370637964,0.0239641654976083,0.705569419547904
"ENSG00000136237",1.29322031136601,9.42577846603764,5.78751520401898,0.0241162667036054,0.705569419547904
"ENSG00000146067",-1.07169694898288,6.76856323223528,5.70484512964739,0.0241617368464614,0.705569419547904
"ENSG00000164329",-0.81452699815222,8.38415702991866,5.76381830493987,0.0242904043292076,0.705569419547904
"ENSG00000150347",-1.42908826951499,7.2569783731157,5.71213372249383,0.0243748374527804,0.705569419547904
"ENSG00000134333",1.60660112791459,7.16953361456008,5.67847706759965,0.0248441970687127,0.705569419547904
"ENSG00000185666",1.41085822264005,7.57693019885384,5.68680136252765,0.0250538453812912,0.705569419547904
"ENSG00000127022",1.1859329390216,6.715549861053,5.59930716722677,0.0254819670177816,0.705569419547904
"ENSG00000188517",3.43386860944334,5.79042018927591,5.45631212200606,0.0256712826085884,0.705569419547904
"ENSG00000247925",1.97916366110729,9.03529225750153,5.61590794105312,0.0260883459495158,0.705569419547904
"ENSG00000150995",1.68590769236088,7.2653778016244,5.54690583050846,0.026445176261024,0.705569419547904
"ENSG00000033122",1.53211157213819,6.93619092829608,5.53186012778578,0.0264836849342022,0.705569419547904
"ENSG00000074657",-0.825087525302962,7.67838777359508,5.54274373476793,0.0267051352545991,0.705569419547904
"ENSG00000101333",-1.04716061818785,9.09945439262192,5.56273872702115,0.0267145783138787,0.705569419547904
"ENSG00000165406",-1.1749489965516,6.68171390572714,5.4825147401894,0.0267188159268992,0.705569419547904
"ENSG00000130702",0.879138037062505,7.48225946105096,5.53897545249779,0.0267960410499717,0.705569419547904
"ENSG00000117600",-1.18765024209754,6.95367621704425,5.48574871544601,0.026897874235551,0.705569419547904
"ENSG00000138646",-1.06536230165275,6.33789430970678,5.42087657897989,0.0274385305944077,0.705569419547904
"ENSG00000183579",-0.926544624834555,7.42313348876991,5.47404605395452,0.0274392283456246,0.705569419547904
"ENSG00000150764",1.90160173100005,6.35409967566677,5.3674590215329,0.0276142925347608,0.705569419547904
"ENSG00000088812",-0.906859033057654,7.0934949040902,5.44057977816822,0.0276461504258559,0.705569419547904
"ENSG00000074416",1.0117279782462,8.35943572088629,5.47807204552275,0.0277644497041235,0.705569419547904
"ENSG00000250903",-0.919418359426088,8.36273794536255,5.45040851080699,0.0280402025984956,0.705569419547904
"ENSG00000131171",-0.869419575209274,7.07038256659923,5.40296773852784,0.0281419337323536,0.705569419547904
"ENSG00000164465",-1.04869913885707,6.50028020651468,5.37762087905656,0.0281591691856194,0.705569419547904
"ENSG00000066032",-1.54066330113413,8.71431220146422,5.38951280755723,0.0288567742434684,0.705569419547904
"ENSG00000112992",-1.11254646455178,6.8679311621687,5.32964266474952,0.0289472718492472,0.705569419547904
"ENSG00000042304",1.5625093941056,7.84470113261664,5.32963299029747,0.0296828118339202,0.705569419547904
"ENSG00000171189",1.4798450271835,6.88427215518153,5.25378638078787,0.0300904684699247,0.705569419547904
"ENSG00000101849",-0.928406959007441,7.98619839895006,5.2818567225468,0.0302514310947747,0.705569419547904
"ENSG00000149972",1.20723612850025,7.36427342918718,5.25820374533758,0.030477287766404,0.705569419547904
"ENSG00000149311",-0.920288536686566,7.33121268347739,5.24379506037118,0.0304782932753585,0.705569419547904
"ENSG00000100234",0.983434045710854,9.26825771298587,5.27570905993732,0.0305568485730391,0.705569419547904
"ENSG00000196405",-0.9989733769826,7.09052261946024,5.2061698724999,0.0308799654284139,0.705569419547904
"ENSG00000197442",1.05872321517289,7.9650872233148,5.24129731438721,0.0309062372574585,0.705569419547904
"ENSG00000288539",1.72270636274109,6.54008176303357,5.16535704629461,0.0309279968573161,0.705569419547904
"ENSG00000244694",-1.61334884655239,7.90785812016156,5.20576257086019,0.0311721306228744,0.705569419547904
"ENSG00000180817",1.12143753151558,7.61090184449202,5.21074404582892,0.0312854199781064,0.705569419547904
"ENSG00000118985",1.6001087843007,9.18497527893778,5.21951818704836,0.0313839632747817,0.705569419547904
"ENSG00000115267",-1.28785822285697,6.96317882183329,5.1548910981726,0.0314821863039815,0.705569419547904
"ENSG00000175161",1.23445899079079,8.32436571317863,5.21150377170127,0.0314922502370583,0.705569419547904
"ENSG00000144837",-1.42636122682166,7.62825739039427,5.17244047741356,0.0315793748195691,0.705569419547904
"ENSG00000185774",1.14033028405314,8.73455426733372,5.19157166344105,0.0317878710500433,0.705569419547904
"ENSG00000119906",-0.806239000633655,7.07820585485726,5.12911976760072,0.0320701115438406,0.705569419547904
"ENSG00000272886",-0.938800431534252,7.05622379640486,5.12543624592444,0.0320894587484917,0.705569419547904
"ENSG00000233766",-1.36015180838747,6.48863993893569,5.10407283428149,0.0320967615434153,0.705569419547904
"ENSG00000144218",1.4151322920787,9.55904829473187,5.17013596668656,0.0321140193619089,0.705569419547904
"ENSG00000232284",-1.29748855403367,6.37552899570728,5.07417566179222,0.0325256847182825,0.710459287712718
"ENSG00000154274",1.68205320999506,7.52028515587949,5.08206874281025,0.033105959017368,0.718954266059258
"ENSG00000072422",-1.3044693095854,7.95278746996189,5.05451895373261,0.0335168884362472,0.723695114109085
"ENSG00000105829",-1.19104237192447,6.33754806813195,4.9653261788414,0.0339193769935272,0.72820056779818
"ENSG00000233797",2.92227986171775,6.41475444491745,4.93139765035568,0.034299199016306,0.728634183093266
"ENSG00000178878",1.28180230458598,9.85275981166459,5.02201911868911,0.0344351273593493,0.728634183093266
"ENSG00000269929",1.10494524230111,7.00286105340794,4.96811218043875,0.0347552270119113,0.728634183093266
"ENSG00000071073",1.01983818366288,8.58953808358794,4.99173385820485,0.0349370159660237,0.728634183093266
"ENSG00000183117",0.937133121570805,8.38054615182174,4.98977113807957,0.0349638552283145,0.728634183093266
"ENSG00000206573",-0.82860079255323,6.83474565644589,4.9305946981427,0.0351032172318023,0.728634183093266
"ENSG00000164136",-1.22716325163362,6.79166306729751,4.91241573389072,0.0353123239161126,0.72894725798261
"ENSG00000170836",1.12127638029387,6.87174285006494,4.89479030153095,0.0358424616915409,0.735847697131799
"ENSG00000101276",1.41264660097711,7.20107332895954,4.88643275855974,0.0363072703825994,0.739254836442989
"ENSG00000072163",-0.765767533725052,8.54087147294577,4.90222197268207,0.0364019549486167,0.739254836442989
"ENSG00000286550",2.7850844985448,6.55274080991733,4.78428463671563,0.0366295818980768,0.739878167693949
"ENSG00000108256",1.05917172173237,8.0855842258946,4.87882095586498,0.0368267614257334,0.739883115917007
"ENSG00000171132",0.968100282254926,8.84895305859779,4.82046016001052,0.0379264805118241,0.741589302978584
"ENSG00000116711",-1.34358261753361,7.87468501587628,4.78058208189823,0.0383559080296093,0.741589302978584
"ENSG00000175054",-0.824720704653998,7.29605538185763,4.75310963815868,0.0386261256262697,0.741589302978584
"ENSG00000189337",1.25053649515672,7.4092721605315,4.76290902653696,0.0386493260631813,0.741589302978584
"ENSG00000064225",-0.711546438903369,8.36964364244117,4.77406261444558,0.0386775247810899,0.741589302978584
"ENSG00000125246",-1.41026527097192,6.37385863307023,4.69569304391505,0.0390277176945269,0.741589302978584
"ENSG00000163872",-0.869815991048451,7.05942817757138,4.72074862699514,0.039058692168442,0.741589302978584
"ENSG00000135363",-0.836435710068601,7.84071641029843,4.71914870531518,0.0395081305276051,0.741589302978584
"ENSG00000287652",1.76556049105013,6.72367774065318,4.62584879774212,0.0402006498328831,0.741589302978584
"ENSG00000131016",2.1156693445445,9.48492559388976,4.69191328134083,0.0403623611759409,0.741589302978584
"ENSG00000148672",1.09541577201296,7.02150199337684,4.65569387685787,0.0403923748385051,0.741589302978584
"ENSG00000171914",-1.32459158901844,6.34717378253956,4.6246409241289,0.040426457697497,0.741589302978584
"ENSG00000162434",0.718194944601708,8.93358045458491,4.68690712677532,0.0404440312447984,0.741589302978584
"ENSG00000181666",-1.08494057319445,6.45871717215119,4.61492160075082,0.0405793574281094,0.741589302978584
"ENSG00000090565",1.1201780480297,6.7508393218871,4.61876758450313,0.0408656396426803,0.741589302978584
"ENSG00000169946",0.856237964068899,9.49811163621932,4.64454834006334,0.0412869388043362,0.741589302978584
"ENSG00000056097",0.719818236072046,7.96256534018258,4.632474744404,0.041456815851062,0.741589302978584
"ENSG00000106617",1.5000862482924,7.14961200559304,4.60215503615037,0.0415257805963051,0.741589302978584
"ENSG00000003400",-0.926432937819565,7.30531005844277,4.60146895551777,0.0415883841137435,0.741589302978584
"ENSG00000165322",-0.848484807441734,7.8342241742218,4.6087989995231,0.0417626156191458,0.741589302978584
"ENSG00000127528",1.23765684779571,8.60461363257579,4.61387318202892,0.041914847763719,0.741589302978584
"ENSG00000148926",2.66793244548464,6.76183513804966,4.53422976080124,0.0419643327145221,0.741589302978584
"ENSG00000151338",-0.863149575039804,7.62060637999802,4.57074046759977,0.0424363724385813,0.741589302978584
"ENSG00000279170",-0.840226759032549,7.21210916944151,4.540507792974,0.0427858696355664,0.741589302978584
"ENSG00000116044",0.757263663691079,8.09429231602492,4.56516506374216,0.0428306269734817,0.741589302978584
"ENSG00000115145",-0.953795878122104,6.56978992343536,4.51075545837339,0.0429397463162676,0.741589302978584
"ENSG00000175115",0.926557443104479,8.10065127026652,4.55806173483968,0.0430050757666713,0.741589302978584
"ENSG00000125844",1.2169742793354,6.890441618329,4.52338539439429,0.0430267063162822,0.741589302978584
"ENSG00000166532",1.80796297604684,10.2652390398763,4.55024124683526,0.0432179162797055,0.741589302978584
"ENSG00000234684",1.60849670744269,8.02727537696387,4.53872784832798,0.043306781735541,0.741589302978584
"ENSG00000164418",1.46002055042005,7.18364917780868,4.51805902949404,0.0434287189805488,0.741589302978584
"ENSG00000074319",1.68442726578713,6.35878986202526,4.44879635099589,0.0437052654219042,0.741589302978584
"ENSG00000188158",-1.07005425780228,7.69553860583188,4.50699134771865,0.0437135871454839,0.741589302978584
"ENSG00000172965",1.14595969819643,7.27483406522768,4.50242701495033,0.0438577656898431,0.741589302978584
"ENSG00000144802",1.42034331273198,6.78601675201175,4.45726794532616,0.0442407358175114,0.741589302978584
"ENSG00000145362",1.22158476237872,7.33051589710237,4.46152130867675,0.0447875708206771,0.741589302978584
"ENSG00000151746",-0.735664791620554,8.37120871214163,4.45326926148308,0.0452362763534896,0.741589302978584
"ENSG00000160447",1.05218215031516,6.86126617526488,4.40942454344292,0.0454668718886991,0.741589302978584
"ENSG00000134245",1.74718736353839,7.58257796211251,4.43283136373315,0.0454874937158513,0.741589302978584
"ENSG00000115415",-0.959764405829468,8.70298233166036,4.42871662323804,0.045774593807988,0.741589302978584
"ENSG00000068724",1.18351488070764,7.32450968019998,4.40815134323093,0.045996829778194,0.741589302978584
"ENSG00000131873",0.984569281562065,9.758472949579,4.41645361375805,0.0461536657503846,0.741589302978584
"ENSG00000018236",1.3859674111199,6.64681690043068,4.35889159321813,0.0463531738527434,0.741589302978584
"ENSG00000135387",-0.81743445523149,7.00120659625523,4.36509252251194,0.0465036723005183,0.741589302978584
"ENSG00000154305",-0.720756650591838,6.89920342267845,4.36241800584249,0.046509816617708,0.741589302978584
"ENSG00000154654",1.13576882163165,7.52699138058495,4.38946320246358,0.0465535485981634,0.741589302978584
"ENSG00000134014",0.98581897813048,6.65021845573858,4.35100834957127,0.0466029296066492,0.741589302978584
"ENSG00000189229",-2.56978477321209,6.53245512497882,4.33734585495536,0.0471322432105377,0.741589302978584
"ENSG00000111640",0.916017458063253,7.4942515988484,4.36046977586429,0.0471426778230739,0.741589302978584
"ENSG00000249899",1.95623102158481,6.57920860004672,4.30590130532898,0.0471760790807881,0.741589302978584
"ENSG00000138496",-0.831549680330969,7.89657153424165,4.35875193746363,0.0471972340365388,0.741589302978584
"ENSG00000186566",-0.674837134191734,8.0928256440085,4.35779765797933,0.0473547215408502,0.741589302978584
"ENSG00000072364",0.792324308546386,8.73279608359628,4.36368006364067,0.0473732852581475,0.741589302978584
"ENSG00000179218",1.13249116089978,6.71306361917915,4.30371098408524,0.0477831308155322,0.742984894605768
"ENSG00000166046",1.36934551721791,6.61553029695715,4.29106666273766,0.0478579570121362,0.742984894605768
"ENSG00000170989",1.24950473883182,7.7571170996198,4.32550812157593,0.0481562931108299,0.744252672109269
"ENSG00000051620",-0.896070367314068,6.5498714433966,4.26972633286791,0.048476026210029,0.744252672109269
"ENSG00000169306",1.16839843621156,8.04656370202835,4.31268018731796,0.0485339112767556,0.744252672109269
"ENSG00000205045",-1.9463946933388,6.10080811397206,4.25030068507589,0.0489780407198807,0.747203499704497
"ENSG00000198825",0.985957416672725,7.15891523107054,4.27067869515194,0.0491241055169046,0.747203499704497
"ENSG00000125347",-0.973385138492424,7.29919427443838,4.23997781580923,0.0496601139630019,0.749911803059936
"ENSG00000165949",-0.914724185332189,8.69078054165428,4.25948337343998,0.0497803683871673,0.749911803059936
"ENSG00000185565",1.04560783755132,8.03491799883238,4.24915149079861,0.0500810543096583,0.749911803059936
"ENSG00000082438",-0.659275323975587,11.0889252602931,4.24999753628603,0.0501005756103391,0.749911803059936
"ENSG00000271774",1.86619837581227,7.71319479381787,4.20077398017796,0.0511963975538875,0.750054286715307
"ENSG00000168394",-1.18943346254249,6.43981154073351,4.13839066885602,0.0517444799695512,0.750054286715307
"ENSG00000104765",1.34841510746401,6.9778478564651,4.12769568856005,0.0524668357148901,0.750054286715307
"ENSG00000197147",1.13272760862766,7.18989987199722,4.13916717847736,0.0524841722915304,0.750054286715307
"ENSG00000135870",-0.759492055894026,7.66268232529577,4.14397333990343,0.0525149771420232,0.750054286715307
"ENSG00000184903",-0.733931513340321,9.72936978595306,4.15559267877661,0.052533265759141,0.750054286715307
"ENSG00000107929",-0.712488641340545,7.90791451512587,4.14618776488396,0.05256873717626,0.750054286715307
"ENSG00000164211",1.29262906089307,7.98353170095285,4.14981830354451,0.0526338534777111,0.750054286715307
"ENSG00000135111",1.33104496879559,7.39263409599147,4.1114538972718,0.0527452329662042,0.750054286715307
"ENSG00000135643",1.35226976170263,7.05553467535763,4.10947603191724,0.0530925719458537,0.750054286715307
"ENSG00000088808",-0.712883945476864,8.24444643505952,4.12778989566154,0.0531555178094141,0.750054286715307
"ENSG00000152377",1.34023164147752,6.84390782335041,4.09657177063094,0.0531756150680624,0.750054286715307
"ENSG00000170448",-0.831380897596239,6.54643870441311,4.07767809128384,0.0533483240822034,0.750054286715307
"ENSG00000242808",1.59518254629268,6.46061172819955,4.0586249134262,0.0534428962242298,0.750054286715307
"ENSG00000170011",-0.744999692846345,10.8470652999474,4.11545048503472,0.0535888049397139,0.750054286715307
"ENSG00000077522",-1.5523391249604,5.61750411276344,4.02676332916389,0.0536434247390336,0.750054286715307
"ENSG00000145780",1.71332711879276,6.44946874453491,4.0527680196002,0.0536918529257501,0.750054286715307
"ENSG00000161533",0.90237106320431,6.78412699929158,4.05597637651313,0.0543249500147349,0.750054286715307
"ENSG00000253882",1.44428805115861,6.81797812087191,4.02740381815898,0.0550318449341873,0.750054286715307
"ENSG00000126804",0.955096072858702,7.23586800120008,4.03432322660059,0.0554092153476543,0.750054286715307
