"","logFC","logCPM","F","PValue","FDR"
"ENSG00000262079",0.804400015908358,-0.827124497255179,11.4180783994253,0.00238604082543317,0.776381928699259
"ENSG00000261416",-1.16971346493319,-0.958889773840011,11.7752877833172,0.00241932258961558,0.776381928699259
"ENSG00000215252",-0.824231780121535,6.97750672648472,12.47613257666,0.00244254558586798,0.776381928699259
"ENSG00000267868",-1.05478807252848,-0.62165419835517,11.5553924155214,0.00245623414921832,0.776381928699259
"ENSG00000234626",2.35524096289714,1.38539052937719,12.345964418248,0.00246232133642774,0.776381928699259
"ENSG00000287582",2.05696875371993,-1.16248898139183,11.4446082196601,0.00250254029667715,0.779556377958887
"ENSG00000137265",-0.923356051922226,-1.14760752867667,11.3787940795595,0.00276877135024311,0.833259412953947
"ENSG00000128849",0.857717461829392,-0.298293463781631,11.3803828863504,0.00276994454964952,0.833259412953947
"ENSG00000102891",1.61840558349665,-0.961844579931121,10.9291524248327,0.00277162287812955,0.833259412953947
"ENSG00000149089",-0.516355181516895,4.72485178452925,12.0313502102757,0.00281093422568327,0.834722438474451
"ENSG00000214900",0.649001213953588,4.20849966903434,11.9748451050109,0.00286210528832744,0.834722438474451
"ENSG00000229269",-1.56657834412052,0.379715437765665,11.1197376080924,0.00287334353216887,0.834722438474451
"ENSG00000285577",1.14333115112794,-0.72005874849475,10.8004850304728,0.00299516511198277,0.844848795085274
"ENSG00000275613",-1.11257695106781,-0.666359176052753,11.1360522700807,0.00303508331456249,0.844848795085274
"ENSG00000234382",-1.09500644702663,-0.375240347148036,10.9527181810364,0.00311261681098104,0.844848795085274
"ENSG00000230107",1.47524051590345,-1.05526607765756,10.5480162005852,0.00314922204306442,0.844848795085274
"ENSG00000139354",1.51871479332524,1.17651146329762,11.6288631085223,0.00315031376496597,0.844848795085274
"ENSG00000228877",-1.03137835960817,1.09908781141956,11.3527580462248,0.00316096598238686,0.844848795085274
"ENSG00000204869",0.645152448112427,5.44070813248059,11.6376074448577,0.00318626780380501,0.844848795085274
"ENSG00000196620",-3.65193431705598,-0.676774561253651,11.0800782945817,0.00324406404726873,0.844848795085274
"ENSG00000177398",-0.900847877335409,0.796183262849554,11.0301205645183,0.00334242245738473,0.844848795085274
"ENSG00000266489",-2.18245987527219,1.94375302205595,11.0418470022115,0.00345091589210143,0.844848795085274
"ENSG00000255074",0.974529476884661,-0.850498630639886,10.3862835361031,0.00345589936296558,0.844848795085274
"ENSG00000286238",0.981114968650239,-1.21209152655602,10.2773134277,0.00345669924731689,0.844848795085274
"ENSG00000210176",-2.55206779461005,-0.961871150677992,10.8535408384052,0.00353345387362455,0.844848795085274
"ENSG00000218631",-0.826478685701135,-0.363840051136786,10.5630360679723,0.00360412203386515,0.844848795085274
"ENSG00000267175",0.759699502998512,0.0542013678019518,10.8021702552141,0.0036098251155603,0.844848795085274
"ENSG00000275197",0.927571177253842,-0.898971574225675,10.2517978399767,0.00368835260012318,0.844848795085274
"ENSG00000170209",-0.890179210944851,0.199896531497964,10.6048173496254,0.00369953653653925,0.844848795085274
"ENSG00000275454",1.04685921061012,-0.922752373268555,10.2790731017643,0.00372423759634403,0.844848795085274
"ENSG00000159251",-1.21401350486307,-1.44931588611469,10.6024079099549,0.00373896299743248,0.844848795085274
"ENSG00000271959",-1.1063584526188,-1.37688091596444,10.5227440796016,0.00375142642955598,0.844848795085274
"ENSG00000243646",-0.782836706444583,-0.0150221233936639,10.431611895793,0.00388473649749633,0.844848795085274
"ENSG00000287832",-1.2081372108648,-0.0179646600475444,10.3944520089236,0.00390079252264049,0.844848795085274
"ENSG00000286800",1.06635090212292,-0.820848250623903,10.0965735411456,0.00391648848440752,0.844848795085274
"ENSG00000229205",0.736133703885431,1.86737206541712,11.0165157384769,0.00392837138382442,0.844848795085274
"ENSG00000276476",-0.969922964010479,0.661816045807559,10.5094344464295,0.00392894754767725,0.844848795085274
"ENSG00000226899",1.37192369058824,1.09080128686845,10.853810782328,0.00395508437803012,0.844848795085274
"ENSG00000255829",2.35856802492087,-0.716324433420174,10.1212360420429,0.00399482912026343,0.844848795085274
"ENSG00000273297",-1.06115603110906,0.951899944707262,10.5448791997867,0.003996123523738,0.844848795085274
"ENSG00000287109",1.02946227547809,0.175818700373824,10.5814456506597,0.00402355654815825,0.844848795085274
"ENSG00000226067",0.479770098946922,3.81638848015948,10.9074526600981,0.00405013927210759,0.844848795085274
"ENSG00000227001",1.87015929345201,-1.37827917144625,9.9206454859691,0.0040533772919328,0.844848795085274
"ENSG00000117400",-0.877869788255795,0.123872946379471,10.2843413980288,0.00407893647089111,0.844848795085274
"ENSG00000198400",-1.15698366805426,0.365394532109415,10.3359382444287,0.00410469038489235,0.844848795085274
"ENSG00000225882",-0.842249433300301,1.38949373250476,10.6719308043057,0.00411583266750735,0.844848795085274
"ENSG00000261819",-1.59089952042773,1.43762502198026,10.4784480645343,0.0041397977048591,0.844848795085274
"ENSG00000261348",-1.48184862140353,0.736013043122068,10.3603477564299,0.00415520172180394,0.844848795085274
"ENSG00000225179",-0.85775458316334,1.65562585618537,10.702658426789,0.00418230390764449,0.844848795085274
"ENSG00000122584",0.541237522499576,4.62206710657335,10.7531162583564,0.00425869181968853,0.844848795085274
"ENSG00000260337",1.21438939187292,1.6546264097267,10.7602289047296,0.00426666055759233,0.844848795085274
"ENSG00000164362",-1.15695116666217,-0.944344684149585,10.0131603053995,0.00428034132701305,0.844848795085274
"ENSG00000263006",0.707647946010353,2.33149816748259,10.7153595758208,0.00432241298624248,0.844848795085274
"ENSG00000089101",-0.628302216934448,5.10311322016829,10.6912875541529,0.00434761401364041,0.844848795085274
"ENSG00000259129",1.25817021210842,-0.839215802977296,9.76323284102838,0.00443653195981691,0.844848795085274
"ENSG00000124380",-0.49430587812698,3.31070830832922,10.6232177439832,0.00446091377810656,0.844848795085274
"ENSG00000092054",-0.974545378922543,0.120029219490907,9.96537065693094,0.00446275459923382,0.844848795085274
"ENSG00000283546",-0.844236434699177,1.3897548645118,10.454953788591,0.0044704901135246,0.844848795085274
"ENSG00000288079",-1.07523758129331,0.881943870444327,10.2428880229264,0.00449619974796138,0.844848795085274
"ENSG00000187098",0.85243157301438,3.57003679706315,10.5820037709189,0.0045151848359158,0.844848795085274
"ENSG00000063180",-0.39498881606099,5.80466227122408,10.5477789786465,0.00456112781311776,0.844848795085274
"ENSG00000124575",-1.1386274221644,-0.975860990200299,9.93780350198096,0.00459351626743662,0.844848795085274
"ENSG00000258847",-0.96800106112597,1.38404557613874,10.355296961192,0.00460299930854861,0.844848795085274
"ENSG00000249378",1.12729778996741,2.17526345093598,10.534622156914,0.00460737497996611,0.844848795085274
"ENSG00000287083",-1.55769222762576,2.03741191691311,10.2979395388558,0.00470317701103848,0.856342546622535
"ENSG00000273295",-1.73179673357745,0.0603521219896751,9.76134536605982,0.0048133680455455,0.864530364067379
"ENSG00000280022",-3.22457321615435,0.599841947066449,9.81669430401564,0.00482630746129184,0.864530364067379
"ENSG00000234493",1.06779370302069,-0.489100938654854,9.68689251776499,0.00487210348269114,0.864530364067379
"ENSG00000224376",-0.695511501520445,-0.202257143810244,9.81487071872227,0.00488189646698269,0.864530364067379
"ENSG00000135373",-1.09824364183879,-0.864817313796198,9.80702423313578,0.00493061535929748,0.867218096017934
"ENSG00000250673",-1.59644555935819,-0.809322856160352,9.82822145334249,0.00497645928108055,0.869367261569848
"ENSG00000159650",-0.914812651062005,-0.383277560318718,9.62168707533637,0.00505307944166018,0.876827979624993
"ENSG00000223993",0.932794263633154,-0.669621777738049,9.36688312841764,0.00521426231056385,0.881082857671262
"ENSG00000250565",-0.575218056958741,3.27733952950728,10.1188452404424,0.00529077268539671,0.881082857671262
"ENSG00000180532",0.807096853244094,-1.23555109780144,9.27503147332779,0.00530663897930128,0.881082857671262
"ENSG00000091138",0.788832314435446,5.15891063350585,10.0769968093575,0.00535270186521891,0.881082857671262
"ENSG00000113328",0.537880947697041,2.74432217407283,10.0835968348182,0.00535841849488021,0.881082857671262
"ENSG00000254394",1.01048867396903,8.4592753496641,10.0656740065929,0.00537281975274552,0.881082857671262
"ENSG00000137460",0.866417969555625,1.19523696410796,10.0171435627225,0.00542001894168945,0.881082857671262
"ENSG00000232412",0.795205075747835,-0.304536874131349,9.52394312226007,0.00544455543134713,0.881082857671262
"ENSG00000188716",0.951940449513099,-0.90046715132325,9.23887623165334,0.00545273641177547,0.881082857671262
"ENSG00000266357",-0.976551825259976,1.59715577067531,9.9225814440373,0.00546187093707392,0.881082857671262
"ENSG00000258820",1.42195807941759,0.281311899534288,9.77678321092617,0.00549121730158695,0.881082857671262
"ENSG00000156206",0.865766562630242,5.46756746217439,9.99960609399569,0.00549688774884347,0.881082857671262
"ENSG00000160161",0.926638396510351,-1.26717295113492,9.05948269557031,0.00554737570019926,0.881082857671262
"ENSG00000225384",1.35661883477422,-1.11167034375165,9.10206142723331,0.00555468983950554,0.881082857671262
"ENSG00000160199",0.46352366021235,5.78110388884639,9.90070298934583,0.00568756223201304,0.886955308548267
"ENSG00000196873",0.74417640137655,4.57462177284072,9.90066847608357,0.00568985591757935,0.886955308548267
"ENSG00000287135",-0.906115480774892,0.740946954618598,9.55933540930017,0.0056961466983242,0.886955308548267
"ENSG00000163631",-1.22418395160124,-1.02897799292487,9.32153104341788,0.00572893198714216,0.886955308548267
"ENSG00000165102",-0.433814384356462,6.27762298675891,9.80855290703693,0.00587206477866055,0.89838724177515
"ENSG00000267594",-1.37573229408339,-0.463063421765743,9.16811645023346,0.00587226624869466,0.89838724177515
"ENSG00000251555",1.43101482153211,3.74071262169343,9.74258795361987,0.00601588885329023,0.910898018475881
"ENSG00000231290",-0.718718325711422,1.4104560080338,9.60903190537072,0.00602551313200105,0.910898018475881
"ENSG00000262050",0.896209245650002,0.392375957743949,9.47240238221637,0.00606117312974727,0.910898018475881
"ENSG00000256259",2.92642198687504,-0.267706465091828,8.9399667500218,0.00616177588872264,0.910898018475881
"ENSG00000270876",-0.980775028383253,-1.37918424647633,9.07596735409847,0.00622706128933877,0.910898018475881
"ENSG00000278834",0.714488006963008,-1.05755715297446,8.82932346853885,0.00626942482926729,0.910898018475881
"ENSG00000226668",-1.02203901783295,-1.10708986197657,9.09123536405757,0.00628499528156147,0.910898018475881
"ENSG00000174236",0.81964937450097,1.41788819166811,9.57576012009466,0.00629104348663252,0.910898018475881
"ENSG00000241717",-1.12619371215762,-1.08015173621929,9.16223567761654,0.00630805527063909,0.910898018475881
"ENSG00000266667",-0.714925411633866,2.31169487882892,9.58902233824519,0.00631782221146742,0.910898018475881
"ENSG00000224307",-0.708083674553725,1.47761796862633,9.41395084271382,0.00648020893112278,0.910898018475881
"ENSG00000171496",-0.708803568127787,-0.178306300084277,9.00314112967489,0.00652258770062384,0.910898018475881
"ENSG00000129810",1.21788470224938,-1.02229668907011,8.82999968771901,0.00656045646025747,0.910898018475881
"ENSG00000135476",1.01353716820653,0.333333252508226,9.3054513281417,0.00658731894009858,0.910898018475881
"ENSG00000272078",-0.910730687471075,-0.345969967571973,8.93896003069634,0.00661916655921455,0.910898018475881
"ENSG00000265786",-0.909271182538151,-1.05752417956881,8.91291005814096,0.00664664938034168,0.910898018475881
"ENSG00000245685",0.552997568003294,5.6045886069797,9.43417527918051,0.00669455105489592,0.910898018475881
"ENSG00000164287",1.09640159022582,-1.55113429872913,8.57833426888496,0.0067978561406326,0.910898018475881
"ENSG00000258986",-0.801158557092299,4.83804550887123,9.38829048175202,0.00680651496919549,0.910898018475881
"ENSG00000250190",-0.847575045800932,1.45234149389284,9.24025638697847,0.00693770928547093,0.910898018475881
"ENSG00000233237",0.849551255003372,-0.307355010702718,8.8649610606368,0.00698069326232437,0.910898018475881
"ENSG00000236366",1.06420543453799,-0.102218721447382,8.97390101801479,0.00698292574464546,0.910898018475881
"ENSG00000175826",0.702138340951245,-0.677178129159564,8.78198084355571,0.00701061646510387,0.910898018475881
"ENSG00000140505",-3.89598374183946,0.315751559180965,9.18898688514446,0.00702742906995727,0.910898018475881
"ENSG00000129521",0.44440706832499,4.26108192316268,9.29158813594851,0.00704416835097515,0.910898018475881
"ENSG00000229037",1.31357985601946,-0.522906961932555,8.71419310756026,0.00704553802908264,0.910898018475881
"ENSG00000147614",1.05345826043132,0.215457385936555,8.97405229877495,0.00705945943122532,0.910898018475881
"ENSG00000146013",-1.15640211817816,-0.11327180049066,8.76355073478766,0.00707679983953467,0.910898018475881
"ENSG00000259426",-0.717144476688598,0.425094842679724,8.88338393636956,0.00717321203270481,0.910898018475881
"ENSG00000017427",0.797572226843731,0.724356723441854,9.11175275924449,0.00718684559348894,0.910898018475881
"ENSG00000287272",-0.930075777575587,0.859761039039432,8.96792416660105,0.0072427294254707,0.910898018475881
"ENSG00000173928",0.864651543317388,0.302615821212914,8.98233664531205,0.0073103213422358,0.910898018475881
"ENSG00000254135",0.767203644852702,-0.0444325905335108,8.85250054587468,0.00733113035372087,0.910898018475881
"ENSG00000139926",-0.586222012745833,5.20331798652704,9.17819327093672,0.00733275652249905,0.910898018475881
"ENSG00000111602",0.602627908710522,0.792573389003848,9.05029041685197,0.00736032810430291,0.910898018475881
"ENSG00000181938",-0.601098472557304,2.297198693865,9.13263111925778,0.00740627643807973,0.910898018475881
"ENSG00000240661",-1.58674610560432,3.33115182542203,9.12111903956957,0.00742849669573958,0.910898018475881
"ENSG00000286251",-1.2764610080615,2.80848915383292,9.08566579572744,0.00748046697210443,0.910898018475881
"ENSG00000241754",1.16521070410017,-1.320678835026,8.38703418261663,0.00750868359012162,0.910898018475881
"ENSG00000260807",-1.05309192731843,0.27083834292385,8.67654006574892,0.00751559632094199,0.910898018475881
"ENSG00000015520",1.22096627762566,-0.2511657323027,8.64936717024817,0.00754252378275872,0.910898018475881
"ENSG00000140254",-0.898453631116903,0.429212444232121,8.74477377768653,0.00754666836418127,0.910898018475881
"ENSG00000187416",0.741424668526615,5.23189911420158,9.08552919685596,0.00757864911180024,0.910898018475881
"ENSG00000210184",-1.77266171978695,1.09609795368259,8.76396622587828,0.00757945062176816,0.910898018475881
"ENSG00000256504",1.03106355454431,-1.16010752126585,8.38389997284121,0.00764395719267818,0.910898018475881
"ENSG00000167553",0.527607738081863,3.49295242943955,9.04383384621993,0.00770293748046834,0.910898018475881
"ENSG00000150275",0.708693584835881,6.03748486348859,9.03016161039003,0.00773029251289892,0.910898018475881
"ENSG00000286341",1.08546488910595,-0.364761182859466,8.5932948374414,0.00775577261771932,0.910898018475881
"ENSG00000008311",0.74408793402416,2.22989944495688,9.02454167592414,0.00776596904125445,0.910898018475881
"ENSG00000238728",-1.24259285831862,-0.617043228843212,8.63222660155219,0.00777897102834186,0.910898018475881
"ENSG00000124812",1.18325072014823,-1.39192909121762,8.22360278096074,0.00781568455917496,0.910898018475881
"ENSG00000105398",0.995248537285562,0.699421085274174,8.92664298860833,0.00781612316159553,0.910898018475881
"ENSG00000250706",-0.818565200531647,1.63168094401422,8.8958540415242,0.00783718736912833,0.910898018475881
"ENSG00000250137",-1.01686018992486,5.57703239496993,8.96554529945441,0.00791360899349148,0.910898018475881
"ENSG00000234279",-0.857717583145793,3.65135579740133,8.95152493354614,0.00797091029860355,0.910898018475881
"ENSG00000226578",-1.11531081106876,-0.0463040562831618,8.53704089240969,0.00798502479383656,0.910898018475881
"ENSG00000261003",-0.950544216674972,0.969861052525625,8.71752573103382,0.00804936593566487,0.910898018475881
"ENSG00000188185",0.940687403181761,4.59229621187492,8.91844755889162,0.00804938139262728,0.910898018475881
"ENSG00000203867",0.893020093889693,3.34834661052434,8.9167387968487,0.00806406634689371,0.910898018475881
"ENSG00000248469",0.810875082052709,1.1731740075802,8.87665010580641,0.00806790354790086,0.910898018475881
"ENSG00000259437",-1.1379044127286,-1.20825846786261,8.3669129674921,0.0083046709140115,0.932764032620317
"ENSG00000078246",0.395104642353806,3.6492190142081,8.81735953439089,0.00835763074051588,0.932764032620317
"ENSG00000105176",0.316485376365875,6.2442409423098,8.81009537131464,0.00836980296143545,0.932764032620317
"ENSG00000188997",0.417226746706829,2.34844048176384,8.78455737022653,0.00846859686405708,0.939259092596644
"ENSG00000256338",1.11971552915536,0.81186331361358,8.66986104545026,0.00858897404841672,0.939259092596644
"ENSG00000198491",-0.859120349047107,-0.0157528735126947,8.33199405364472,0.0085995211475291,0.939259092596644
"ENSG00000262966",-1.13529152039885,-1.13094628602917,8.42041460749585,0.00861208721795082,0.939259092596644
"ENSG00000241634",-0.950284169561772,-1.27994235968603,8.2881038012727,0.00861447399244751,0.939259092596644
"ENSG00000260075",1.84122186243373,4.31096417804325,8.72179113709054,0.00864605159690587,0.939259092596644
"ENSG00000149781",0.709158642972081,0.739287434875234,8.58724707975702,0.00879523172442914,0.946665794247756
"ENSG00000123080",0.624638494447293,0.282983464608762,8.43920370222847,0.00884690289307076,0.946665794247756
"ENSG00000184206",0.564421219133706,1.40141407669061,8.51812580199975,0.00905779410551129,0.946665794247756
"ENSG00000185002",-1.0859191647736,-0.80612154895489,8.18417635956167,0.00911938076249924,0.946665794247756
"ENSG00000287856",0.824167850386441,3.12012420301573,8.5692205558603,0.00915686479019872,0.946665794247756
"ENSG00000245857",1.07782504377984,-0.72092054209268,8.05318212377869,0.00916775849389644,0.946665794247756
"ENSG00000185418",-0.364388394493843,6.41452184410056,8.54133131888874,0.00923327316962492,0.946665794247756
"ENSG00000227954",1.97382200952819,3.2549799840171,8.53946620405402,0.00926886499929721,0.946665794247756
"ENSG00000288081",-0.79533460182947,0.740943804209579,8.2723389538013,0.00931611487211959,0.946665794247756
"ENSG00000172935",0.945183989615661,-0.860897590492904,7.97212551360823,0.00936098673325384,0.946665794247756
"ENSG00000099260",-1.31179852188296,2.09908495305084,8.42004357714641,0.00939441146925722,0.946665794247756
"ENSG00000256612",-0.695694089160719,1.94200581333008,8.43050117919034,0.00947376733332327,0.946665794247756
"ENSG00000285842",-0.685635940218726,1.33274171298033,8.32177644598305,0.00950735885568768,0.946665794247756
"ENSG00000179455",0.618574835770966,1.38803861446615,8.45173876774276,0.00951268699545626,0.946665794247756
"ENSG00000198517",-0.539736684723817,2.87242460176495,8.44047862722857,0.00960326934623944,0.946665794247756
"ENSG00000240370",-1.14977331979979,-0.942890873424975,8.00846736969443,0.00962715597692994,0.946665794247756
"ENSG00000050767",-0.554149628590382,5.10380443303129,8.41716216955196,0.00966759459983404,0.946665794247756
"ENSG00000169871",-0.912816759675661,0.166465925088224,8.05567292255142,0.00968204925198398,0.946665794247756
"ENSG00000287574",1.03050503178963,-0.592924666439669,7.89278076255431,0.00972353798439111,0.946665794247756
"ENSG00000277332",-1.04751288525882,-1.44927239706751,7.90792386982404,0.00976240632033553,0.946665794247756
"ENSG00000226856",0.637583319290201,1.46284672463306,8.38316250266923,0.00976536350511039,0.946665794247756
"ENSG00000263586",1.18230382843823,-1.53291089965015,7.76251393387525,0.00980526317370765,0.946665794247756
"ENSG00000283580",-0.529370845189363,0.927255740499527,8.20184884769505,0.00983387273884566,0.946665794247756
"ENSG00000176092",0.846103336727289,-0.951668687851262,7.78336552100873,0.00984088146577766,0.946665794247756
"ENSG00000089737",-0.371296428494993,6.71080804262911,8.35634686563278,0.00988585689058615,0.946665794247756
"ENSG00000265008",0.968604429858191,-1.2617198218932,7.73395257142564,0.00989097865766311,0.946665794247756
"ENSG00000136929",0.847521850878038,0.36976123940751,8.17882048257909,0.00991244858623756,0.946665794247756
"ENSG00000197550",1.13227592838609,2.19169172415161,8.3512670033635,0.0099600170243361,0.946665794247756
"ENSG00000248434",1.83095518395099,1.28808915917152,8.21645472559231,0.0100011520357554,0.946665794247756
"ENSG00000155269",-0.953428398089059,-0.401611839121703,7.92916498851333,0.0100445073382398,0.946665794247756
