gene,logFC,logCPM,F,PValue,FDR,gene
ENSG00000240661,-1.78535470214848,3.78064625548614,12.2198304546681,0.0021619432488598,0.737198069628175,BTNL12P
ENSG00000285188,1.06699259106189,-0.44158995042971,11.6449614063037,0.0021862917943854,0.737198069628175,PDE4C
ENSG00000235091,-0.911825191631378,1.10442510834445,11.7731365603393,0.0022275191824597,0.737198069628175,LOC107985535
ENSG00000134201,-1.51644458401502,0.915651366360248,11.309911892918,0.0025712077202926,0.794787007949738,GSTM5
ENSG00000166848,-0.47061391721612,6.75417866016162,11.8534524247825,0.0025863909416276,0.794787007949738,TERF2IP
ENSG00000155307,0.833629256502036,1.21356338670231,11.236976192012,0.0027811045961287,0.835639781258859,SAMSN1
ENSG00000063245,-1.31021203763237,4.29439931998737,11.5390383336761,0.0028411375737646,0.837674859248599,EPN1
ENSG00000069206,1.12582790480745,1.90614994377582,11.041818170293,0.0030698018386451,0.877927763581458,ADAM7
ENSG00000230666,-1.12453287544599,3.73717148864381,11.0658285802227,0.0032544670799336,0.877927763581458,CEACAM22P
ENSG00000257511,-0.719824490008931,0.963706432652636,10.7155029758152,0.0032801683200138,0.877927763581458,LOC100420981
ENSG00000188011,-0.770616402151382,2.03624120786148,10.7755257563487,0.0033135622836043,0.877927763581458,RTP5
ENSG00000257150,1.1891541699098,6.08801372132196,11.1176678709346,0.0033208881607153,0.877927763581458,PGAM1P5
ENSG00000133063,1.21064711795936,-0.110944927846327,10.416959700809,0.0034264736038317,0.877927763581458,CHIT1
ENSG00000123999,-0.620656957564182,2.55964374635191,10.7093824080198,0.0034904742250791,0.877927763581458,INHA
ENSG00000247131,-0.786512291097049,1.93528898238297,10.5770495173101,0.0035539656373438,0.877927763581458,LOC101928002
ENSG00000259065,-1.18650009508798,1.00064069861876,10.3526556196468,0.0035783724858797,0.877927763581458,MIDEAS-AS1
ENSG00000260075,1.86201625071083,4.45937429701392,10.8162488894882,0.003692728982829,0.885362208212796,LRRC37A2
ENSG00000244052,-1.08914236696193,0.5096173548106,10.2686924644061,0.0037477881557183,0.888796108494152,RPL5P24
ENSG00000139263,0.690538293118188,2.21980630978385,10.3464296549174,0.0040280048319688,0.925084309725223,LRIG3
ENSG00000243137,-1.97443768785128,0.0715300476751045,10.351848294233,0.0040759721465813,0.926349586396988,PSG4
ENSG00000189143,-0.718636476760761,2.69669563656531,10.1962333527996,0.0042207645204974,0.940741523989314,CLDN4
ENSG00000071462,-0.642608492417123,4.29437517053314,10.4039329120553,0.0042255325580233,0.940741523989314,BUD23
ENSG00000008118,-0.634842577221319,4.05053292931547,10.3509754491916,0.0042792049786583,0.943067618427951,CAMK1G
ENSG00000257838,0.924609418928719,0.360958615917787,9.78296060678593,0.0044033285412467,0.949419849837518,OTOAP1
ENSG00000155324,-0.740574095152365,3.10020824240814,10.1355151884666,0.0044343569610585,0.949419849837518,GRAMD2B
ENSG00000256259,3.40040677227005,-0.387055821388975,9.56843071795105,0.0045256056642727,0.949419849837518,LINC02425
ENSG00000242741,1.31561517932273,0.630977587824824,9.64152057939657,0.0046696851622779,0.970316103529334,LINC02005
ENSG00000137815,-0.446778216067847,6.50830691966106,10.0991535521857,0.0047482559724908,0.977334422715135,RTF1
ENSG00000249917,3.48125029268767,4.3064127485361,10.0156649470423,0.0049019592310205,0.988168901853544,LINC00536
ENSG00000135917,-0.84879389130885,0.997166445253935,9.47424026193062,0.0049156823707251,0.988168901853544,SLC19A3
ENSG00000206149,-0.622787186509033,4.64934985932222,9.93984711763199,0.005018649635104,0.988168901853544,HERC2P9
ENSG00000196873,0.717776936614555,4.1366164910948,9.93853126447015,0.0050304854837331,0.988168901853544,ZNG1C
ENSG00000286535,0.979925528303129,-0.137188009071212,9.38348881471895,0.0050660001617569,0.988168901853544,LOC124902026
ENSG00000079101,-1.15689664342284,2.02292855176066,9.60395393540462,0.0051026656470672,0.988168901853544,CLUL1
ENSG00000135636,-0.574627881006409,3.88286596390404,9.85006742583446,0.0051179340869672,0.988168901853544,DYSF
ENSG00000178700,-0.381057600472016,2.90005126233789,9.67075189950275,0.0052772087189817,0.99954237792755,DHFR2
ENSG00000214900,0.714850454636919,4.34922512742212,9.71381884832306,0.0054584780874246,0.99954237792755,LINC01588
ENSG00000099834,-1.02154876181329,-0.0463346766950082,9.39908622903617,0.0054586923426939,0.99954237792755,CDHR5
ENSG00000031698,-0.328354550999024,5.38761851704712,9.68562410029696,0.0055198201275284,0.99954237792755,SARS1
ENSG00000244300,-1.02407456067859,0.0878784746579986,9.37407383828741,0.0055232808956931,0.99954237792755,GATA2-AS1
ENSG00000120885,-0.341635896554483,6.84807134494573,9.62007515897266,0.0056448922467236,0.99954237792755,CLU
ENSG00000074803,1.02013264387842,3.73562573768024,9.5387490199437,0.0057960895866519,0.99954237792755,SLC12A1
ENSG00000115339,1.42547415700367,2.96134313680434,9.47872885412383,0.0058460986983525,0.99954237792755,GALNT3
ENSG00000163072,-1.44008583914904,1.10637368467021,9.05702507833747,0.0059164556525709,0.99954237792755,NOSTRIN
ENSG00000160199,0.345608988857345,5.65163392103048,9.41924264548479,0.006080743795991,0.99954237792755,PKNOX1
ENSG00000162913,-0.955000524051835,0.211988281277013,9.01931894892543,0.0060917873843338,0.99954237792755,OBSCN-AS1
ENSG00000204792,-1.99584675727967,1.3083689433119,9.09628505865631,0.0061041700844436,0.99954237792755,LINC01291
ENSG00000253796,-0.984163880307679,2.5790948947001,9.18301633681793,0.0061200216366181,0.99954237792755,LOC101927413
ENSG00000274615,0.807686934921288,0.403101944292331,8.96333053048012,0.0062066713948594,0.99954237792755,NPEPPSP1
ENSG00000184584,-1.09980406904169,0.103943177861589,9.11006847426336,0.0063780538616822,0.99954237792755,STING1
ENSG00000125637,-0.514257897567327,2.24148474509794,9.05444822666945,0.0063993884448655,0.99954237792755,PSD4
ENSG00000243167,-1.43320284268356,-0.235616579608589,9.18351449409317,0.0065551985842535,0.99954237792755,RPS10P28
ENSG00000223865,-0.877092085091848,1.39807157897087,8.887850326811,0.006573392858878,0.99954237792755,HLA-DPB1
ENSG00000215174,0.922647608603842,-0.191111874945097,8.69076710717755,0.0067464135382308,0.99954237792755,NLRP2B
ENSG00000089737,-0.439964841909236,6.92948568611903,9.10927904378377,0.0068154533889752,0.99954237792755,DDX24
ENSG00000250565,-0.597962607337067,3.07402119580774,8.98154373032626,0.0068623962312203,0.99954237792755,ATP6V1E2
ENSG00000259334,-1.15118034361725,0.0373625815451293,8.79402420927466,0.0069709326119306,0.99954237792755,LINC00596
ENSG00000284128,0.634660418275442,0.943749143618027,8.75431218441394,0.0070025673623159,0.99954237792755,BCRP3
ENSG00000174175,-1.42104828689368,0.671378325076475,8.80130133017699,0.0070393981852007,0.99954237792755,SELP
ENSG00000261761,-2.88945781028422,0.400070941538203,9.11230015615694,0.0070910267043924,0.99954237792755,LINC02616
ENSG00000142273,-0.793911178472985,0.820624530836146,8.59631838750007,0.0071902380128754,0.99954237792755,CBLC
ENSG00000202538,-1.15263558859582,1.71082485742578,8.68645259592484,0.0072190956256426,0.99954237792755,RNU4-2
ENSG00000174564,0.484884152343309,1.98569019470001,8.75824752415011,0.0072441531808558,0.99954237792755,IL20RB
ENSG00000185418,-0.322149339043638,6.69867542994781,8.8850312631933,0.0074132387075921,0.99954237792755,TARS3
ENSG00000132199,-0.661877399877492,4.01995494375264,8.72933889851388,0.0077817395324484,0.99954237792755,ENOSF1
ENSG00000188818,1.23153455212125,4.88014391860819,8.74607794886573,0.007821959226591,0.99954237792755,ZDHHC11
ENSG00000042980,0.738725352148566,1.7227782014255,8.47472446066213,0.0078574302809833,0.99954237792755,ADAM28
ENSG00000273946,-1.58181944431321,0.158090583850703,8.48874006702061,0.0078658706995769,0.99954237792755,RN7SL733P
ENSG00000138131,-0.866459990462357,-0.0432911586915102,8.42398299056427,0.0079239128638758,0.99954237792755,LOXL4
ENSG00000231987,0.94746186282714,0.167945979312839,8.25654129822295,0.0080577566733852,0.99954237792755,LINC01787
ENSG00000284484,-0.869813447267566,2.49900439195208,8.4462521879581,0.0081466542035213,0.99954237792755,CPHXL2
ENSG00000104714,-0.479706578130001,4.96892137478822,8.58912886733536,0.0083001291758386,0.99954237792755,ERICH1
ENSG00000141002,-0.402925455581517,6.94796155546282,8.58346985313035,0.0083101824418832,0.99954237792755,TCF25
ENSG00000285413,-1.64114187164061,0.0766357624560402,8.43597074287016,0.0083137467898357,0.99954237792755,LOC105377139
ENSG00000101230,-0.608673740542026,2.29261562368217,8.38195762304546,0.0083341415101086,0.99954237792755,ISM1
ENSG00000129484,-0.604148757648871,4.55655794395567,8.56992640118237,0.0083374321008969,0.99954237792755,PARP2
ENSG00000174417,-1.00027680510666,1.22198456624691,8.2295570426156,0.0084368147166303,0.99954237792755,TRHR
ENSG00000283380,-0.818380002695338,3.55265545019365,8.37854477404131,0.0087715820937578,0.99954237792755,LOC124905258
ENSG00000182484,-1.36560409454364,0.592975049942766,8.08321290173378,0.0087951159784847,0.99954237792755,WASH6P
ENSG00000104205,0.649029835316055,1.62701840931177,8.11737630659933,0.0092080664802694,0.99954237792755,SGK3
ENSG00000255346,0.92452923318239,0.294983768866777,7.84949397870208,0.0095364085917807,0.99954237792755,NOX5
ENSG00000164175,-0.801106739568754,2.44977984398651,8.03847687504999,0.0095696753607878,0.99954237792755,SLC45A2
ENSG00000183668,-1.1609658980983,-0.0225469859517446,7.99893728736536,0.0096379677624013,0.99954237792755,PSG9
ENSG00000287709,0.919939642712992,0.0364227364145753,7.8325241928863,0.0097173528168649,0.99954237792755,LOC101928505
ENSG00000181026,0.578751097455386,1.41084602321604,7.9050139445774,0.00979786630012,0.99954237792755,AEN
ENSG00000231924,-0.986039900609583,0.470607000106818,7.80509946525482,0.0098497884269079,0.99954237792755,PSG1
ENSG00000104332,-0.637804376564737,3.8262115370261,8.09302717956382,0.0099056623543264,0.99954237792755,SFRP1
ENSG00000166401,-0.780196349445257,0.511461334506847,7.84878437591525,0.0099180483943293,0.99954237792755,SERPINB8
ENSG00000225177,1.25123343185347,-0.344460382598656,7.74357719476575,0.0099218448963218,0.99954237792755,LOC124900217
ENSG00000277283,-1.74389386704362,2.33695360969006,7.89014964274123,0.0099674722328506,0.99954237792755,RAB35-AS1
ENSG00000273024,0.507828395966226,5.05924098762379,8.09679021701409,0.0100375084385211,0.99954237792755,INTS4P2
ENSG00000276644,1.09691859027489,4.71196218364405,8.09127661522908,0.0100599860771981,0.99954237792755,DACH1
ENSG00000236120,-0.831178885460657,0.775261964402996,7.7937451983124,0.0101163500974945,0.99954237792755,LINC03070
ENSG00000196277,0.371472653432429,9.54802979274578,8.06570846215575,0.0101461355435682,0.99954237792755,GRM7
ENSG00000173275,-0.719175144372567,3.32615005579781,7.9577875310606,0.010270042160829,0.99954237792755,ZNF449
ENSG00000227232,0.916154549173599,0.703120791766045,7.80649143420716,0.0102748566339997,0.99954237792755,WASH7P
ENSG00000232884,0.948997357269668,1.3021041167644,7.83013037412707,0.0103097053184741,0.99954237792755,LOC105372738
ENSG00000261485,0.657388985856072,1.06879079679675,7.77503190457651,0.0103401159760223,0.99954237792755,PAN3-AS1
ENSG00000143633,-0.381837762579905,4.09198521154858,8.00161790496566,0.0103553050944741,0.99954237792755,FSAF1
ENSG00000241525,0.939772435038455,0.0947001123793495,7.59516062760933,0.010579155836659,0.99954237792755,LOC105371430
ENSG00000201563,1.13676767689435,-0.38026734178355,7.61290252008222,0.0106322535048036,0.99954237792755,Y_RNA
ENSG00000253741,-0.638472408355142,2.08724726264019,7.74839561590905,0.0106977828023369,0.99954237792755,LNCOC1
ENSG00000226383,1.5059585077897,3.79027777343638,7.91764583341921,0.0107208011348595,0.99954237792755,LINC01876
ENSG00000163864,-0.332239534302168,6.09428500010983,7.90890538559763,0.0107965168600305,0.99954237792755,NMNAT3
ENSG00000256338,1.041294113036,0.375123237405277,7.57798108592238,0.0108134856214542,0.99954237792755,RPL41P2
ENSG00000189108,0.553208982125868,7.20104224238403,7.89680728198934,0.0108410648059013,0.99954237792755,IL1RAPL2
ENSG00000263667,-1.80810028712534,-0.490552311666903,7.79400559293681,0.0109216331305623,0.99954237792755,LINC03066
ENSG00000140832,0.804224302252018,1.18092529320269,7.63949000445303,0.0109624096354464,0.99954237792755,MARVELD3
ENSG00000101049,0.677715444287596,0.519274986474663,7.60858516280974,0.0109736534589713,0.99954237792755,SGK2
ENSG00000163297,0.597393519738385,2.53874534566311,7.74152850648696,0.0111631335808396,0.99954237792755,ANTXR2
ENSG00000166394,-1.02794742287975,0.0987435342362338,7.57030615294143,0.0112755297922492,0.99954237792755,CYB5R2
ENSG00000196482,0.493336828336048,8.58222404592277,7.78342080125612,0.0113363105295331,0.99954237792755,ESRRG
ENSG00000134765,-1.0751391421249,0.691496371157204,7.58063640222582,0.0113443330462299,0.99954237792755,DSC1
ENSG00000204179,0.630143601875357,4.5983698169763,7.73428425668493,0.0115729616743678,0.99954237792755,PTPN20
ENSG00000138386,0.440007254787668,4.90442810182939,7.73388277861976,0.0115761026846539,0.99954237792755,NAB1
ENSG00000185662,2.22013919660852,1.15053408212738,7.42220256410289,0.0116282856432733,0.99954237792755,SMIM23
ENSG00000149591,-0.541534655498474,2.3854580756122,7.55997505063762,0.0116400667864119,0.99954237792755,TAGLN
ENSG00000151812,0.5183807571953,7.9059554028887,7.69219240195769,0.0117538198661342,0.99954237792755,SLC35F4
ENSG00000142731,-0.840361942266927,0.515562998328864,7.36336938576208,0.0120341805793262,0.99954237792755,PLK4
ENSG00000236824,2.57148184772484,6.73712909285591,7.59830410964942,0.0122027809386355,0.99954237792755,BCYRN1
ENSG00000239686,1.02322814529661,-0.117694945177422,7.28989110321581,0.0122189925277278,0.99954237792755,RPL34P28
ENSG00000275212,-0.721144216171864,2.82172360321222,7.45720689034759,0.0122667578495586,0.99954237792755,LINC02826
ENSG00000168411,0.367711769824277,3.44584834066201,7.54669615524248,0.0123299480432451,0.99954237792755,RFWD3
ENSG00000254349,0.87555134316228,6.22814132826886,7.56699975113897,0.0123576393354261,0.99954237792755,MIR2052HG
ENSG00000106392,0.328805638949973,5.47577721656517,7.53563474488353,0.0125217401596222,0.99954237792755,C1GALT1
ENSG00000169045,0.319107183883788,6.33551690192263,7.51766144941754,0.0126037209500274,0.99954237792755,HNRNPH1
ENSG00000181472,0.414521764870147,2.45836522465782,7.40491740918793,0.0127166992666476,0.99954237792755,ZBTB2
ENSG00000043093,0.418992498507627,5.48348682039007,7.48680550458899,0.0127684668136988,0.99954237792755,DCUN1D1
ENSG00000266338,0.394941803896079,4.07205860569821,7.47179197986905,0.0128171639399664,0.99954237792755,NBPF15
ENSG00000273136,0.731448186986344,1.3577568570412,7.30049711046153,0.0128213064391333,0.99954237792755,NBPF26
ENSG00000253921,1.65712696053264,1.15847620503291,7.21919021120085,0.0128221044419844,0.99954237792755,ATOX1-AS1
ENSG00000136999,-0.738924450697915,1.12081703702821,7.24409595547735,0.0128230964071778,0.99954237792755,CCN3
ENSG00000227155,0.76124932067372,-0.0315748877378676,7.14824917271502,0.0129061899152427,0.99954237792755,LOC124902108
ENSG00000127511,-0.338320330139299,5.6645504215579,7.43903608614953,0.0130177141135166,0.99954237792755,SIN3B
ENSG00000188729,-0.637628248282635,2.39144298235469,7.28517391659286,0.0130400159917926,0.99954237792755,OSTN
ENSG00000267761,-0.912080418602548,3.18176310212065,7.34256406937986,0.0130627357974073,0.99954237792755,MIR4527HG
ENSG00000228594,-0.516866367828874,2.09099798485623,7.26092996171114,0.0131010598313805,0.99954237792755,FNDC10
ENSG00000074966,-0.630402266683713,2.23299839254302,7.26022061802125,0.0131292735331979,0.99954237792755,TXK
ENSG00000136932,-0.562909114318909,2.61650469253016,7.27449172818746,0.0132511746021679,0.99954237792755,TRMO
ENSG00000079263,-0.60830628134326,3.0566364743912,7.31258883178877,0.0132722487741189,0.99954237792755,SP140
ENSG00000235419,0.94474228755617,0.679795734643895,7.1447361994557,0.0134130800715918,0.99954237792755,LOC112268431
ENSG00000177697,0.703958206216185,1.48359692804163,7.17382828677686,0.0135319433675699,0.99954237792755,CD151
ENSG00000123338,-0.921701149185308,-0.004907794818465,7.12636140212896,0.0135697340289504,0.99954237792755,NCKAP1L
ENSG00000253535,1.01652428105202,6.3798047223836,7.32391888957514,0.013624212892627,0.99954237792755,ADAM7-AS1
ENSG00000143452,0.643083796985677,1.3873651738157,7.14097810678334,0.0137176061373607,0.99954237792755,HORMAD1
ENSG00000185070,0.573815804485823,8.40711185098497,7.29627341375824,0.0137752805391623,0.99954237792755,FLRT2
ENSG00000237238,0.636586476160119,5.28984600937293,7.28885222675073,0.0138300609939408,0.99954237792755,BMS1P10
ENSG00000164035,-0.767073650146663,1.30339878415446,7.0677103862177,0.0138861840363366,0.99954237792755,EMCN
ENSG00000185088,-0.410076658189369,4.26507071967962,7.26279101274532,0.0139334380983577,0.99954237792755,RPS27L
ENSG00000282840,-1.15466797814986,1.63503577343185,7.05397153730927,0.0139930529274749,0.99954237792755,MSL3-DT
ENSG00000235505,1.42735641801758,0.0074734926463941,6.9895445319957,0.014005198888306,0.99954237792755,CASP4LP
ENSG00000234279,-1.05936024790039,3.52122374341237,7.1682365115977,0.0141598684251054,0.99954237792755,LINC01937
ENSG00000141013,-0.406508040056985,4.88006004680189,7.22800530385292,0.0141714539403559,0.99954237792755,DRC4
ENSG00000235888,0.673259852233142,3.58967849484091,7.20417534810992,0.0142485419862536,0.99954237792755,LINC02940
ENSG00000130294,-0.25334078659669,6.87888375699003,7.21189087412274,0.0142565828863748,0.99954237792755,KIF1A
ENSG00000236345,1.1392328680234,-0.663814117887053,6.93584694310512,0.0142675947061855,0.99954237792755,SCAT8
ENSG00000164406,0.640131297951438,1.01739479247699,7.00147016741593,0.0143811015926248,0.99954237792755,LEAP2
ENSG00000134202,-0.403310761971595,3.93219591001832,7.1701408244314,0.0143967044369654,0.99954237792755,GSTM3
ENSG00000198833,0.326549197517067,4.64933691579016,7.18344146509697,0.0144337467831869,0.99954237792755,UBE2J1
ENSG00000160201,0.953204266687275,1.53778040188523,7.01191627711524,0.0144997512537714,0.99954237792755,U2AF1
ENSG00000182463,0.576128761886837,7.05080662447657,7.15138948572807,0.0146108527251852,0.99954237792755,TSHZ2
ENSG00000219355,-0.695322981981589,0.419377055104558,6.88244585815777,0.0146435629307969,0.99954237792755,RPL31P52
ENSG00000234464,0.610951302686819,1.04052419794188,6.93254221198669,0.0146737883845106,0.99954237792755,LOC105373220
ENSG00000175575,-0.418870263128141,4.90466799999008,7.12869229233304,0.0147552325787276,0.99954237792755,PAAF1
ENSG00000231436,-1.81090453350563,0.409801048395576,6.98273788976868,0.0149060960711824,0.99954237792755,RBMY3AP
ENSG00000266017,0.742457409196239,0.356104561926609,6.8441225175215,0.0149421240476707,0.99954237792755,MIR4477B
ENSG00000182307,-0.481928342035661,3.52728860686896,7.04627926446867,0.0150584499984274,0.99954237792755,C8ORF33
ENSG00000006451,0.3575644675921,6.45166081781434,7.07443818790565,0.0150789366954199,0.99954237792755,RALA
ENSG00000184470,-0.405339822872912,4.0657843386344,7.04897950074103,0.0151777644182353,0.99954237792755,TXNRD2
ENSG00000164744,-0.768317267942597,1.85784085299506,6.89617169799526,0.0151825034731642,0.99954237792755,SUN3
ENSG00000226278,1.2175200322389,1.0480177557608,6.86565643674129,0.0152912261548209,0.99954237792755,PSPHP1
ENSG00000258647,0.924190520406601,-0.125791711367792,6.78258991613368,0.0153070727799045,0.99954237792755,LINC00930
ENSG00000232725,-1.05692220709951,1.26058044598881,6.83445919554249,0.0153864231354676,0.99954237792755,PLXNB3-AS1
ENSG00000214866,0.735076562845356,0.761613438369724,6.84122700296051,0.0154410632611435,0.99954237792755,DCDC2C
ENSG00000136929,0.820371508356702,0.0666984930203645,6.72624622489239,0.0154962792398897,0.99954237792755,HEMGN
ENSG00000136250,-0.39404666971982,3.47126819632339,6.95890681964887,0.0155579881009296,0.99954237792755,AOAH
ENSG00000221946,-0.436610505807643,2.73018278868482,6.90099522942528,0.0155813757632118,0.99954237792755,FXYD7
ENSG00000198157,-0.553629947289939,4.44708408312601,6.9615831135136,0.0157509179814213,0.99954237792755,HMGN5
ENSG00000170677,0.33663085449053,4.56946994455622,6.9569612523756,0.0158305081613256,0.99954237792755,SOCS6
ENSG00000258343,1.43792784864395,1.61576432508929,6.79239825934178,0.015903216428775,0.99954237792755,SNRPF-DT
ENSG00000147174,0.498121310181143,4.5267285364447,6.94362858070719,0.0159169617780467,0.99954237792755,GCNA
ENSG00000258754,1.17751702615995,1.6844224273983,6.79439685885098,0.0159688989513357,0.99954237792755,LINC01579
ENSG00000075223,0.658796630787252,4.2855742928939,6.92786528755407,0.0160161123408742,0.99954237792755,SEMA3C
ENSG00000207425,-1.45862817018891,-0.368692403079655,6.84073739162158,0.0161212121325881,0.99954237792755,Y_RNA
ENSG00000238141,0.751490279018434,0.405350340391036,6.70453637014545,0.0161252325454786,0.99954237792755,BRWD1-AS1
ENSG00000147588,0.818442761496915,0.350373187414235,6.64115881235429,0.0163641400256973,0.99954237792755,PMP2
ENSG00000223783,0.767605115964498,0.290846713297798,6.64775797332288,0.0164259828512637,0.99954237792755,LOC107984010
ENSG00000042429,0.622437945603684,0.269317459086262,6.56812924626837,0.0167812889770005,0.99954237792755,MED17
ENSG00000145416,0.396253324171394,8.44799676381245,6.81368105154446,0.0167849069101598,0.99954237792755,MARCHF1
ENSG00000278561,1.2850136502738,1.18574756252801,6.64305245534592,0.0169016349852588,0.99954237792755,PTPN20CP
ENSG00000232894,-1.75506667518392,1.53302627274701,6.51883080065237,0.0170285973520577,0.99954237792755,MRPS31P2
ENSG00000285554,-1.3433251661304,-0.161750083668332,6.65542551598156,0.0170744262155799,0.99954237792755,LINC02988
ENSG00000231290,-0.608990311668948,1.75451797978657,6.61719568223838,0.0170994230429941,0.99954237792755,APCDD1L-DT
ENSG00000069764,0.521492737814211,0.457774074938886,6.46459791243822,0.0174488690108439,0.99954237792755,PLA2G10
ENSG00000013573,-0.901574793691674,2.44404484859563,6.58548063858284,0.0175032301040893,0.99954237792755,DDX11
ENSG00000165895,0.39233625702892,5.84991743778546,6.713249005115,0.0175075523432698,0.99954237792755,ARHGAP42
