"gene","logFC","logCPM","F","PValue","FDR"
"ENSG00000204778",-1.41384410585736,0.990926396673118,13.8035046648216,0.00130849351313545,0.849106858568804
"ENSG00000259098",-4.50144484190747,-0.584345377082824,12.9724016363246,0.00136205320220181,0.849106858568804
"ENSG00000130762",-1.67237226069464,0.27008979531266,13.3243629924047,0.00136724474445246,0.849106858568804
"ENSG00000286186",-2.39235703399571,0.315979725916398,13.2460504302825,0.00144762211848587,0.849106858568804
"ENSG00000256797",4.53732413688125,0.783114253246768,12.6918254583363,0.00145332537642664,0.849106858568804
"ENSG00000204802",-1.45545023305698,1.00131154657535,13.4643406285609,0.00145395010028905,0.849106858568804
"ENSG00000279269",-2.44696943323324,-0.510922010075352,12.3807884833679,0.00163341610589815,0.89900110817685
"ENSG00000196155",-1.59266492863355,1.69390634146894,13.1141685466532,0.00165285183838416,0.89900110817685
"ENSG00000100060",4.28649137769661,-0.62320263238969,12.3464106773111,0.00171626186743143,0.89900110817685
"ENSG00000087086",-0.95746259269314,8.0137665410928,13.2765917411077,0.00174641559880406,0.89900110817685
"ENSG00000168028",-0.67669857712084,5.41446090080174,13.105824371578,0.00184395182563251,0.89900110817685
"ENSG00000273492",1.24221819306674,1.55751805562325,12.7331679974349,0.00186727169871773,0.89900110817685
"ENSG00000254532",-1.53208984560789,2.92807950612907,12.9774012225428,0.0018771174281618,0.89900110817685
"ENSG00000145425",-0.717199422384326,4.91056718662842,12.9569466916304,0.00193406353755815,0.89900110817685
"ENSG00000166347",-0.682824913107494,4.32217537863223,12.9514066501935,0.0019388362445271,0.89900110817685
"ENSG00000231500",-0.833797326869083,5.57003032599115,12.6932534230433,0.00210016959256065,0.89900110817685
"ENSG00000167799",-1.30872606180055,0.935900848763089,12.3120399116475,0.00212070357213847,0.89900110817685
"ENSG00000167862",-0.797130149027357,3.04986276207877,12.5480640557923,0.00217378930140333,0.89900110817685
"ENSG00000184260",-1.65170879165258,0.70850034636183,12.0389820277302,0.00224137253879895,0.89900110817685
"ENSG00000224445",-3.68811211782491,2.79083186616346,12.0791112569743,0.00230028927541029,0.89900110817685
"ENSG00000185483",1.3942444254239,7.06498594159013,12.3494718478389,0.00234238192178623,0.89900110817685
"ENSG00000134259",-2.00341825977429,1.30986977195565,12.0035488961501,0.002368455119328,0.89900110817685
"ENSG00000113119",-0.999937310191916,1.77639495242069,12.0206107011771,0.00241942496679637,0.89900110817685
"ENSG00000269973",1.10309255994453,0.595024630638565,11.6205596519721,0.00243207758490923,0.89900110817685
"ENSG00000110700",-0.807851754159191,4.70764800717999,12.2011489847726,0.00246289017900957,0.89900110817685
"ENSG00000152782",-1.15868045764893,2.20722424035066,12.0263627829327,0.00250339070732928,0.89900110817685
"ENSG00000214706",-0.679116519415709,2.98314433788101,12.1077073290373,0.00250716985275577,0.89900110817685
"ENSG00000236252",-1.75772941339982,1.37388120210985,11.7831328374757,0.0025548445229224,0.89900110817685
"ENSG00000271855",-1.26283506222538,1.40005808603631,11.7591879431143,0.00257376816817166,0.89900110817685
"ENSG00000186468",-0.850722197032423,5.34822258889665,12.0436452183969,0.00258901580289588,0.89900110817685
"ENSG00000237268",2.11136220683585,3.91316439697302,11.9395107425911,0.00268396254210875,0.89900110817685
"ENSG00000287360",-1.6924034318293,0.848951972531828,11.3769967935354,0.00291142275539341,0.89900110817685
"ENSG00000174173",-0.737779145040404,3.07225053367837,11.5818480641006,0.00298295729509886,0.89900110817685
"ENSG00000105193",-0.737709475023751,5.38553119608887,11.5555518028221,0.0030389074563538,0.89900110817685
"ENSG00000285789",-1.55724421845012,0.530722856562583,11.1986864786321,0.00308907582236056,0.89900110817685
"ENSG00000142937",-0.757973886939868,5.38906921278178,11.4763516673975,0.00311990429619793,0.89900110817685
"ENSG00000182866",-1.21539147674241,-0.108767081891811,10.9088964477311,0.00314956790705712,0.89900110817685
"ENSG00000122406",-0.638046543204383,5.86639981506077,11.4430029323558,0.00315295425668066,0.89900110817685
"ENSG00000113811",-0.719299001548708,4.17209686956684,11.4460719790939,0.00315421776528282,0.89900110817685
"ENSG00000105640",-0.911449309994061,4.54906457167033,11.4428108883395,0.00315888759141267,0.89900110817685
"ENSG00000254734",-1.39281566744882,0.333132027518126,11.0862072125704,0.00316038000006093,0.89900110817685
"ENSG00000170442",-1.76899997312208,0.13266846398287,10.9909808649115,0.0031722595989293,0.89900110817685
"ENSG00000109846",-1.03560902495814,7.7435282312657,11.4176130435728,0.00317850417702721,0.89900110817685
"ENSG00000179262",-0.497186738125602,4.5125977894403,11.369428204143,0.00323701900265501,0.89900110817685
"ENSG00000237238",-1.52892577214022,2.83345425540164,11.303485176854,0.00324033034295673,0.89900110817685
"ENSG00000105669",-0.557341188700665,4.15692361759462,11.3572082626457,0.00324981374721464,0.89900110817685
"ENSG00000259819",-4.18881664379673,0.369179479463484,10.8910828430682,0.00338516379116424,0.915168940324811
"ENSG00000233296",-1.44852673935669,0.978472514209657,10.9406566380129,0.00339531855714114,0.915168940324811
"ENSG00000179869",-1.37170708442062,0.599684137111781,10.8418854081189,0.00351320867209128,0.934958216734773
"ENSG00000182901",1.20356278213964,6.31707667045867,11.0509256773851,0.00359541577688736,0.944875266165997
"ENSG00000143947",-0.648284227613784,5.93625351837552,10.9792110198426,0.00368464059222476,0.953673122601552
"ENSG00000147613",3.20153072370103,1.39958782612581,10.5287036828294,0.00372753883195997,0.953673122601552
"ENSG00000273148",-0.818235693570596,2.50107502610512,10.8237614687946,0.0037649766541062,0.953673122601552
"ENSG00000286585",-1.4372979107174,0.970059373360821,10.4512301899239,0.00405030023282719,0.992503835381404
"ENSG00000167526",-0.537266416524822,6.67212201243034,10.6155435338994,0.0041707857506037,0.992503835381404
"ENSG00000112175",-1.55601830841979,0.154197250693414,10.1077630972316,0.00422725086199486,0.992503835381404
"ENSG00000250317",-0.735517595927183,3.05348455454912,10.5258662012679,0.00426069662153715,0.992503835381404
"ENSG00000133106",1.13702736389797,0.563474487959519,10.0364652410522,0.00431293646697168,0.992503835381404
"ENSG00000277561",-2.20316262782479,-0.295311006257953,9.83796451906296,0.00431850189875985,0.992503835381404
"ENSG00000276791",1.21906887470998,1.22125685499975,10.062231499818,0.00435449591544332,0.992503835381404
"ENSG00000137076",-0.690659920618,4.91662836998902,10.4745654379371,0.00438483975573962,0.992503835381404
"ENSG00000167085",-0.577750748168445,4.09969626066801,10.463948804223,0.00440220110031799,0.992503835381404
"ENSG00000173801",-0.646314747513538,4.5537085862333,10.4514853371471,0.0044219624229237,0.992503835381404
"ENSG00000288047",3.08333133926562,-0.140510471659917,9.74699387176607,0.00449470246787707,0.992503835381404
"ENSG00000162244",-0.714174137401231,4.75978002113765,10.350521036809,0.00457873765625097,0.992503835381404
"ENSG00000004468",-1.19765961792183,2.40544754137118,10.2735773670889,0.00457931539827654,0.992503835381404
"ENSG00000170222",-0.661648957165977,2.91746540716881,10.2222504823078,0.00472223038577453,0.992503835381404
"ENSG00000159961",1.71225801543052,0.118408130879273,9.73516185939452,0.00472373196407643,0.992503835381404
"ENSG00000258100",-2.19347235130251,0.565139723349569,9.85638157780795,0.00477387932324198,0.992503835381404
"ENSG00000112130",-0.533485730317606,5.0294193789714,10.2076050979605,0.00480967134651967,0.992503835381404
"ENSG00000131686",-1.56935625603235,0.344706306757586,9.86894348923237,0.00488004649631984,0.992503835381404
"ENSG00000137818",-0.805634320020918,6.57908077583251,10.1556924381457,0.00489301670752843,0.992503835381404
"ENSG00000131871",-0.661577550728127,4.88667636928332,10.1214199304364,0.00495896294726259,0.992503835381404
"ENSG00000117632",-0.439839937221247,6.80461299803285,10.0729073252893,0.00503701055141551,0.992503835381404
"ENSG00000275055",-1.51096166646003,1.17464495727841,9.84379591608889,0.00504329315744164,0.992503835381404
"ENSG00000164303",-0.791799234945483,5.54220424321177,9.96759767896117,0.00522952157846315,0.992503835381404
"ENSG00000092969",1.08373215889549,2.03884874663748,9.84715601274874,0.00525508264061332,0.992503835381404
"ENSG00000231758",2.04774164262479,-0.0267415102469237,9.56967779256496,0.00529383369637334,0.992503835381404
"ENSG00000175197",-0.853864351443325,3.6096998087989,9.90947308385366,0.00531727465960565,0.992503835381404
"ENSG00000213977",-1.26947341636277,0.854478727472993,9.67570999401696,0.00533618642306192,0.992503835381404
"ENSG00000129562",-0.710034294058787,4.63886722189895,9.84993006305589,0.00545863677336145,0.992503835381404
"ENSG00000264666",-1.40495806864957,1.74659251096818,9.69001921519762,0.005494936893505,0.992503835381404
"ENSG00000179010",-0.835002762808905,5.09117277852383,9.76525076250191,0.00562282433754451,0.992503835381404
"ENSG00000168090",-0.514331231274804,4.83254065040329,9.76456379068815,0.00562502873653777,0.992503835381404
"ENSG00000125977",-0.510283279359122,5.55096137393671,9.73581531012559,0.0056779821393343,0.992503835381404
"ENSG00000164296",-0.783880866930018,2.10887353149426,9.62499242483895,0.00568359037763095,0.992503835381404
"ENSG00000245680",-0.91217905257176,1.79657232910319,9.52316967690427,0.0057951824712257,0.992503835381404
"ENSG00000230629",-1.24863458862504,0.342982884040264,9.35775181393261,0.00595276865369517,0.992503835381404
"ENSG00000091640",-0.572358896212368,3.52341441961105,9.59499174361725,0.00596064726110243,0.992503835381404
"ENSG00000198242",-0.818173967434477,5.23068363590385,9.5896072583466,0.00598577235912968,0.992503835381404
"ENSG00000144224",-0.420461798487542,6.96310671127919,9.582114631073,0.00599631986567046,0.992503835381404
"ENSG00000172725",-0.699501259965077,2.82292537570839,9.52899356380101,0.00602724163074884,0.992503835381404
"ENSG00000205632",-1.20055954667912,2.73726045118318,9.53588414158718,0.00603424442604124,0.992503835381404
"ENSG00000120949",-1.29292125603019,0.394894275780148,9.31710930372533,0.00606988980346492,0.992503835381404
"ENSG00000235695",-1.41317449675285,-0.145407753491062,9.11324618103771,0.006102865253074,0.992503835381404
"ENSG00000151702",1.13380596729304,0.651411931912955,9.12939821228974,0.00615938767947076,0.992503835381404
"ENSG00000178878",1.05355947738121,6.53737771744439,9.50623916211742,0.006162162564364,0.992503835381404
"ENSG00000117450",-0.554744961558538,5.83313644201941,9.49812224485078,0.00618188311479399,0.992503835381404
"ENSG00000153495",1.1463625333394,1.09987589021311,9.20990805860979,0.00618331258519147,0.992503835381404
"ENSG00000274104",-0.904607957330074,2.01792979150703,9.38377762922406,0.00619400924195359,0.992503835381404
"ENSG00000184906",-1.89173480263897,2.69960826483912,9.41837212746849,0.00619984202290581,0.992503835381404
"ENSG00000169230",-0.825714901102613,3.24984900436601,9.45683331205775,0.00623235781877385,0.992503835381404
"ENSG00000136875",-0.651067665578065,3.1295746470566,9.42597145530248,0.00630298184733319,0.992503835381404
"ENSG00000127184",-0.617413790213257,4.77190527455201,9.43068029215067,0.00634169806687083,0.992503835381404
"ENSG00000288071",-0.944654621081223,1.21109318444617,9.21315963081483,0.00637309825801415,0.992503835381404
"ENSG00000285611",-2.38679932860677,0.13656155820074,8.79276063931719,0.0065998062710851,0.999954478336897
"ENSG00000125691",-0.657187566183259,4.94452023825681,9.2339098093805,0.00680961644778818,0.999954478336897
"ENSG00000122870",1.59215224884143,3.75548830828217,9.22903518062363,0.00683358281811425,0.999954478336897
"ENSG00000246089",-1.00352190136303,1.28583772178211,8.98109706356937,0.00697175573993953,0.999954478336897
"ENSG00000129757",-0.7365213804988,5.84691317893774,9.08371968560043,0.00718655293018128,0.999954478336897
"ENSG00000214646",-1.61277985021791,0.108940213108917,8.7225010919817,0.00723908121093533,0.999954478336897
"ENSG00000133019",1.21675495113922,5.32762963428427,9.05818502456948,0.00725518910550473,0.999954478336897
"ENSG00000100505",0.526544780904943,7.69183349055001,9.04638873032134,0.00728352097564986,0.999954478336897
"ENSG00000196756",-0.684291505686649,3.26225947123172,9.00192368335769,0.00736570955910986,0.999954478336897
"ENSG00000173812",-0.674151363381963,6.78423439436064,9.00687367557892,0.00739052020810489,0.999954478336897
"ENSG00000149273",-0.657377578036863,5.61163853786937,8.98146592657914,0.00746275504592609,0.999954478336897
"ENSG00000181924",-0.671785532320802,4.12461412351456,8.97210579165673,0.00749599104948141,0.999954478336897
"ENSG00000136026",-1.02852304471603,2.9712557531087,8.93454891821699,0.00750652293350422,0.999954478336897
"ENSG00000160446",-1.30016778999078,0.807817654524314,8.76548299870178,0.0075147990329206,0.999954478336897
"ENSG00000140988",-0.703039010532897,5.40579503557688,8.94575474937553,0.0075631908047753,0.999954478336897
"ENSG00000279140",-0.734401335416597,2.92296219106899,8.88319789885633,0.00765689801110269,0.999954478336897
"ENSG00000249258",1.09563049891535,2.53512413182573,8.85655535556066,0.00772789756680365,0.999954478336897
"ENSG00000269729",-1.48945996918502,1.81674471681798,8.71667549041188,0.00776795932845103,0.999954478336897
"ENSG00000108830",1.05976711498633,1.22540841955962,8.61212202401989,0.00778203872598118,0.999954478336897
"ENSG00000276966",-0.901207138180292,1.87453290918443,8.71198925250684,0.00787671342030751,0.999954478336897
"ENSG00000126756",-0.548873741534358,3.38513268284018,8.77317801363809,0.00804030735512056,0.999954478336897
"ENSG00000122026",-0.635664280646785,5.53734845838151,8.74394081108437,0.00814919952821481,0.999954478336897
"ENSG00000130560",-0.524989573527287,4.41577682402937,8.74585995304558,0.00815210021831734,0.999954478336897
"ENSG00000285780",2.28825699729856,1.7943024003557,8.49699839082733,0.008203623833567,0.999954478336897
"ENSG00000257167",-0.982495265546761,1.05624979441573,8.52478167245908,0.00823823526377795,0.999954478336897
"ENSG00000108298",-0.750677519066352,5.47980131173175,8.70817209097648,0.00825989892581814,0.999954478336897
"ENSG00000235914",-1.3688074186309,1.38381587465238,8.53043765007015,0.00827593206902598,0.999954478336897
"ENSG00000142676",-0.704401838120216,6.34669223148568,8.67076396210622,0.00837165074082973,0.999954478336897
"ENSG00000230666",-1.59091205873229,4.34910880334984,8.64258684826584,0.00845593525557615,0.999954478336897
"ENSG00000114200",1.14518374245152,4.46979561178533,8.61076371148704,0.00857847748702389,0.999954478336897
"ENSG00000100353",-0.575660565786748,4.01345394135719,8.60375984223011,0.00859385113317637,0.999954478336897
"ENSG00000182963",-0.92859271128195,0.720166913490353,8.3852536398366,0.0087015046844339,0.999954478336897
"ENSG00000044524",1.38559453510713,5.69881544697152,8.56427245988852,0.00871298646625514,0.999954478336897
"ENSG00000161981",-0.716110291432159,2.0805165425465,8.448121334902,0.00879064171188802,0.999954478336897
"ENSG00000156508",-0.610138608858811,5.95587820089953,8.47601588699269,0.00900671157066757,0.999954478336897
"ENSG00000162704",-0.560762439510074,5.90296418077219,8.47267978192572,0.00901819576519366,0.999954478336897
"ENSG00000219392",-1.22939194552754,0.632458478016501,8.25685821464774,0.00909620070054689,0.999954478336897
"ENSG00000085063",1.78958851535107,0.97677477231723,8.0908020284155,0.00931520192139288,0.999954478336897
"ENSG00000227360",-1.39292185625747,1.11985776466268,8.2298810874648,0.00933592821065427,0.999954478336897
"ENSG00000267811",-1.12297684537544,0.78335234713103,8.17170803303279,0.00946363538388937,0.999954478336897
"ENSG00000178175",2.46575350066152,0.0444995052908986,8.07730105782554,0.00946911185654464,0.999954478336897
"ENSG00000074219",-1.59227934241072,0.817497728182565,8.17729346047824,0.0094893839891918,0.999954478336897
"ENSG00000053501",-0.598903034828008,3.39184156967919,8.30570450100979,0.00958283165842794,0.999954478336897
"ENSG00000242337",-0.605502837227006,4.0203177261128,8.30646406581655,0.00961339180866361,0.999954478336897
"ENSG00000181218",-0.922294317711297,1.6835257834581,8.15778311982708,0.00967810525409315,0.999954478336897
"ENSG00000176714",-0.904712750512026,1.92176382386274,8.15865900851827,0.00976800818953464,0.999954478336897
"ENSG00000261520",2.13649580338073,1.24974154791618,7.94366037465852,0.00977878864303131,0.999954478336897
"ENSG00000131475",-0.743812145851004,1.99925642773162,8.15322827190232,0.00982142297952287,0.999954478336897
"ENSG00000214425",-0.753820153933273,4.14282036867575,8.21986634986056,0.00993597221178402,0.999954478336897
"ENSG00000164587",-0.521808186374627,5.76743508333343,8.21628550289519,0.00993941972257846,0.999954478336897
"ENSG00000267882",1.81961935229969,0.613871716666699,7.88581281188397,0.00997857348161311,0.999954478336897
"ENSG00000253433",1.48305014111593,0.0646233214419206,7.87032957954096,0.0100277670958945,0.999954478336897
"ENSG00000137154",-0.626750085633153,5.58026984472072,8.19032615246389,0.0100393814489419,0.999954478336897
"ENSG00000168701",-0.793417149179923,3.31020434933225,8.17204792707376,0.0100623564339708,0.999954478336897
"ENSG00000085840",-0.97259465213874,0.431083759587681,7.99267777295418,0.0100779674441907,0.999954478336897
"ENSG00000196531",-0.612957155497898,5.00318850551153,8.17947507855316,0.0100866759275002,0.999954478336897
"ENSG00000231195",1.35362103573397,0.970879529126483,7.86724986473378,0.0101507180494038,0.999954478336897
"ENSG00000143816",-1.1943353291544,0.884326369893671,7.97039049198861,0.010265367877126,0.999954478336897
"ENSG00000278971",-1.01291712812523,0.622809327049312,7.88690920881697,0.0104324633025862,0.999954478336897
"ENSG00000204248",-0.737452719513363,2.62267607491913,8.05021470858591,0.0104552124144669,0.999954478336897
"ENSG00000281128",-0.851371528949616,1.98268771066783,7.99593856250351,0.0104859184002451,0.999954478336897
"ENSG00000198755",-0.614581568961595,4.86172581679989,8.07300797256596,0.0105077048399144,0.999954478336897
"ENSG00000223361",-1.28775660679729,1.86082878138714,7.92888059917488,0.0105919179144557,0.999954478336897
"ENSG00000150991",-0.76352316266191,6.34020362411269,8.04110416062713,0.0106267669704601,0.999954478336897
"ENSG00000213973",-1.05879046428528,2.01028656577729,7.91727865022002,0.0107197337641802,0.999954478336897
"ENSG00000169393",-1.64021343787641,1.22151335120478,7.87579390770788,0.0107204442617318,0.999954478336897
"ENSG00000145287",1.09724904502181,0.555895984705114,7.72005482220223,0.010745436084231,0.999954478336897
"ENSG00000128463",-0.549141787898901,3.57877156641505,8.01072492825563,0.010746603650886,0.999954478336897
"ENSG00000006468",1.32139947983005,1.98069729854217,7.89950823914451,0.0109059076616204,0.999954478336897
"ENSG00000179163",-0.668005991828088,2.5656816958278,7.92624727017059,0.0109365156348646,0.999954478336897
"ENSG00000063177",-0.575170304715182,6.18936045338766,7.96166965361454,0.0109572679654646,0.999954478336897
"ENSG00000225614",1.59607118501066,0.102362412247489,7.6454333236203,0.0109607990492605,0.999954478336897
"ENSG00000279561",0.966995442673905,1.84153834384262,7.87301523483187,0.0110232723421081,0.999954478336897
"ENSG00000129667",1.12897930746476,1.4494977333891,7.75793393514745,0.0110889985837077,0.999954478336897
"ENSG00000151657",-0.514788609467709,5.16089977334574,7.90915429656935,0.0111871824446599,0.999954478336897
"ENSG00000233223",-1.05309738548771,1.37960976244601,7.75650285365426,0.0112366138831421,0.999954478336897
"ENSG00000122585",2.08895073853305,1.44481203216439,7.67324075978019,0.0112416324228364,0.999954478336897
"ENSG00000100316",-0.672127909871822,5.67007881829594,7.8938123528106,0.0112505866142252,0.999954478336897
"ENSG00000169689",-0.64109003598304,2.72968861129574,7.80854943644026,0.0114774316606908,0.999954478336897
"ENSG00000163170",-0.828421188337051,2.66907285842063,7.7991087265052,0.011504737221682,0.999954478336897
"ENSG00000189159",-0.708939848266536,2.74409532367879,7.80717014383812,0.0115233630939372,0.999954478336897
"ENSG00000150459",-0.671180378026875,4.21421818464029,7.81901995949203,0.0115930727678873,0.999954478336897
"ENSG00000105472",-0.774337821837294,2.91005796303256,7.77142017364619,0.0116910940732622,0.999954478336897
"ENSG00000273749",0.48832541397503,4.66501318369854,7.7121101201212,0.0120808221623374,0.999954478336897
"ENSG00000197958",-0.586031887895473,4.36450460693178,7.69341356033145,0.0121742484865307,0.999954478336897
"ENSG00000276170",1.35248998330814,1.08257962809431,7.4423493115722,0.01218972166083,0.999954478336897
"ENSG00000151718",-0.614323315696216,5.64074368197107,7.68083977506799,0.0122223169188882,0.999954478336897
"ENSG00000108592",-0.518089235807778,3.41812414666729,7.67441152019162,0.0122289677736962,0.999954478336897
"ENSG00000197061",-0.947342079206451,3.98188670429493,7.63499379000299,0.0124301782577905,0.999954478336897
"ENSG00000171307",-0.620269221537164,3.49162467726166,7.56378944852525,0.0127861295195678,0.999954478336897
"ENSG00000083845",-0.630312961360615,4.74152876508799,7.541746919608,0.0129179994801651,0.999954478336897
"ENSG00000182397",-0.841406380429911,2.18875050328578,7.44175909125424,0.0130542951880237,0.999954478336897
"ENSG00000174680",1.32157861951886,1.36473265588243,7.33371442318455,0.013131367242693,0.999954478336897
"ENSG00000231770",-0.709215282229879,4.14136563490736,7.49948263683891,0.0131352689333431,0.999954478336897
"ENSG00000234851",-1.75776917607757,-0.274689377950459,7.13274641632821,0.0131772577026123,0.999954478336897
"ENSG00000228474",-0.988765362382091,3.32579944591864,7.47517946768275,0.0131830855873633,0.999954478336897
"ENSG00000169738",-0.640420908214622,3.71752059286937,7.48034228889486,0.013223467009677,0.999954478336897
"ENSG00000277383",-0.914663211456554,1.91162585742987,7.38833438641656,0.0132414065535076,0.999954478336897
"ENSG00000144959",1.02758090094571,3.52917938454364,7.47671993480088,0.0132506259514653,0.999954478336897
"ENSG00000257522",-1.50281242502403,3.75014105634148,7.46178931199706,0.0132587456272964,0.999954478336897
"ENSG00000092330",-0.692626973253159,2.44414963670828,7.39370626312693,0.0133973366940291,0.999954478336897
"ENSG00000146411",0.9050056823076,4.35956320741723,7.3758111766719,0.0137977461946482,0.999954478336897
"ENSG00000125869",1.38975858096703,1.58388753307399,7.17150567859914,0.014005549935697,0.999954478336897
"ENSG00000165309",-0.60740796414206,4.00682666865828,7.33074342212995,0.0140390649700232,0.999954478336897
"ENSG00000126698",-0.430998417977615,4.99588014302229,7.32418819420161,0.0140736322378506,0.999954478336897
"ENSG00000183317",-1.02786644516155,2.27834123254119,7.23510746292208,0.0142063960062787,0.999954478336897
"ENSG00000119013",-0.701979109701138,3.89441833621474,7.29423876323623,0.0142344361966576,0.999954478336897
"ENSG00000183431",-0.506061084923228,4.15058755288828,7.28466072777975,0.014304591577151,0.999954478336897
"ENSG00000259080",1.78663952013548,0.645863023238158,7.01853620255364,0.0143219967742839,0.999954478336897
"ENSG00000183172",-0.490974851714988,4.12931335727968,7.23474025766033,0.0145922102049438,0.999954478336897
"ENSG00000111640",-0.51321612270698,6.39193071068999,7.19759055468132,0.0147941863489648,0.999954478336897
"ENSG00000205918",1.18348336616039,0.606302884813165,6.93874612317325,0.0149492882938354,0.999954478336897
"ENSG00000285923",-1.42569565558532,0.275517902023837,7.0063886956404,0.01498723487619,0.999954478336897
"ENSG00000272525",-0.893951878155787,1.7212476071725,7.05844929735072,0.0150767513208834,0.999954478336897
"ENSG00000099725",-1.34780595237574,0.492844347136224,7.00048217757119,0.015140231651115,0.999954478336897
"ENSG00000260625",-1.0912073931946,1.92130159941477,7.04992281479047,0.0151974307518147,0.999954478336897
"ENSG00000267396",1.67345982871486,0.345570242233819,6.86195764576242,0.0153110262333229,0.999954478336897
"ENSG00000129484",-0.763163011514637,4.0096635540131,7.10217286608462,0.0153777303890594,0.999954478336897
"ENSG00000156030",0.497644676580284,5.50401560161481,7.03251529330226,0.0158117973140084,0.999954478336897
"ENSG00000086589",-0.513135121812307,4.27080548703137,7.0303069702723,0.0158406116214474,0.999954478336897
"ENSG00000178718",-0.767024897865168,0.612469820513126,6.88402427119877,0.0158478228167784,0.999954478336897
"ENSG00000243979",-1.00260240830967,0.225755329423836,6.86848059426353,0.0158773694632686,0.999954478336897
"ENSG00000229089",-1.43367255690847,-0.169446590137926,6.74499930224695,0.0158841475629665,0.999954478336897
"ENSG00000260097",-1.72523353976752,2.9960445650467,6.97288895332499,0.015955308438496,0.999954478336897
"ENSG00000185019",0.561230219846647,3.93979397007141,7.00958845294744,0.0159807867223569,0.999954478336897
"ENSG00000177700",-0.775814728058115,2.98841240898991,6.97758290359962,0.0160443647552701,0.999954478336897
"ENSG00000106803",-0.540469710546893,4.14426320939306,6.98404606329337,0.0161377097204155,0.999954478336897
"ENSG00000170161",-0.935712027957194,1.7282468540252,6.89382772525065,0.0161586868568665,0.999954478336897
"ENSG00000172590",-0.501496185783797,3.92310778876277,6.97956840183191,0.0161631130213884,0.999954478336897
"ENSG00000162004",-1.16469288314941,0.427356781557517,6.84322927127832,0.0161829789112419,0.999954478336897
"ENSG00000159228",-0.516839284883165,6.84899722429364,6.95243990290323,0.0163291476237749,0.999954478336897
"ENSG00000112763",-0.626055849706924,3.34204325628721,6.94627693077847,0.0163336509469928,0.999954478336897
"ENSG00000171587",-1.01330203293006,6.36208928711409,6.94243672271035,0.016396113998867,0.999954478336897
"ENSG00000249241",-0.905469020466095,0.464319253752988,6.80837231428178,0.0163989419081431,0.999954478336897
