gene,logFC,logCPM,F,PValue,FDR,gene
ENSG00000241684,-1.24839858238696,6.36243994219435,9.54782067021785,0.0061497249548152,0.997191926712601,ADAMTS9-AS2
ENSG00000231863,-0.527397854824986,4.50626503589432,9.44559593292197,0.0063820846219608,0.997191926712601,LOC102724087
ENSG00000110583,-0.44222574993771,3.69233284396119,9.38424591734486,0.006531545429516,0.997191926712601,NAA40
ENSG00000132182,-0.493706937700862,4.63977063364739,9.30760088863361,0.0067064304410509,0.997191926712601,NUP210
ENSG00000135632,-0.613781035855042,3.11850981840575,9.28043770810087,0.006787321360165,0.997191926712601,SMYD5
ENSG00000186187,-0.3983571854685,5.77536795009727,9.18674386190533,0.0070044501635813,0.997191926712601,ZNRF1
ENSG00000069696,-0.973829368500436,0.391897595879522,8.85987138512809,0.0071216796595291,0.997191926712601,DRD4
ENSG00000256259,-2.26914500496349,-0.267948024810064,8.60954908970475,0.0071499756983485,0.997191926712601,LINC02425
ENSG00000078269,-0.530405133758267,6.18567900894239,9.08625661894971,0.0072652505171219,0.997191926712601,SYNJ2
ENSG00000180574,-1.18419992541949,0.0265879083616595,8.72999644546725,0.0073102447139637,0.997191926712601,EIF2S3B
ENSG00000197893,1.48718578422398,0.928502769190283,8.87607699865985,0.0073155759437297,0.997191926712601,NRAP
ENSG00000205744,1.95871502121952,-0.285171097919581,8.50854276189081,0.0074463077508405,0.997191926712601,DENND1C
ENSG00000256025,7.41118060135602,-0.701499192374285,8.78181908297126,0.0075782632632643,0.997191926712601,CACNA1C-AS4
ENSG00000251574,-1.74195105474354,2.81576019040822,8.95222076469735,0.0076397683417373,0.997191926712601,LOC105379109
ENSG00000234111,-1.78779859187538,-0.907366488750722,8.5691874152022,0.0077916796046138,0.997191926712601,LINC02433
ENSG00000115934,1.60348708649113,2.231730461322,8.87974675914537,0.0078627719567289,0.997191926712601,LINC02566
ENSG00000160505,3.1890544176506,-1.11885250409803,8.50005001215006,0.0079320706481858,0.997191926712601,NLRP4
ENSG00000176986,-0.453289101712811,4.87430902299521,8.83465903593999,0.0079693685852836,0.997191926712601,SEC24C
ENSG00000109061,1.64059391293236,-0.768463202666464,8.3169215437814,0.0079804742972275,0.997191926712601,MYH1
ENSG00000214425,-0.645777261357937,4.17299092140028,8.71094779193049,0.0083461711040322,0.997191926712601,LRRC37A4P
ENSG00000168594,-0.744555759850522,2.8077218329738,8.6495611424618,0.0085483812276482,0.997191926712601,ADAM29
ENSG00000136250,-0.549379805298236,4.15857833723939,8.61563416319584,0.0086478955871026,0.997191926712601,AOAH
ENSG00000185668,-1.26456309578379,1.04335981195664,8.46691749563355,0.0086792480671306,0.997191926712601,POU3F1
ENSG00000286774,-1.03478777475266,1.56125096653931,8.51240209700573,0.0087914226600294,0.997191926712601,LOC101927711
ENSG00000071894,-0.691568553624727,3.87330433172686,8.57176565272561,0.0087943443968825,0.997191926712601,CPSF1
ENSG00000226711,-0.438611485271894,6.26281633116853,8.55521083371563,0.0088386544931333,0.997191926712601,FAM66C
ENSG00000115041,-0.626769065945162,5.44955731178272,8.54276137883502,0.0088805468230184,0.997191926712601,KCNIP3
ENSG00000129968,-0.551130470548178,3.30424521368208,8.54421362553028,0.0088934177192174,0.997191926712601,ABHD17A
ENSG00000236423,1.5027327775329,-0.263074632378163,8.02898739903144,0.0090617641644289,0.997191926712601,LINC01134
ENSG00000234620,1.73480185663226,-0.384244856707998,8.01618773288056,0.0090795251953518,0.997191926712601,PUDPP1
ENSG00000260240,2.23785400103311,0.660972150312598,8.08057928220425,0.0095499738004359,0.997191926712601,APOOP5
ENSG00000185002,-1.69250644667187,-0.806079278783082,8.02190261055683,0.0096088029277981,0.997191926712601,RFX6
ENSG00000253557,-1.16319257063178,1.19426335371146,8.22370242310422,0.0096335386347077,0.997191926712601,LOC100128993
ENSG00000255400,-3.13338048971374,-2.42409910948118,7.74143192527587,0.0097598653967993,0.997191926712601,LINC02989
ENSG00000282556,-1.25560069984451,1.7473650287365,8.24352533144619,0.0097742196864326,0.997191926712601,LOC101927825
ENSG00000135144,-0.444324981385081,4.0369051512083,8.28659555419681,0.0097854898627252,0.997191926712601,DTX1
ENSG00000169436,-1.50476993074047,2.43524058913736,8.28184018068645,0.0097870140938187,0.997191926712601,COL22A1
ENSG00000152292,-1.23600012893754,-0.465862484223006,7.93029068314556,0.0098699581843041,0.997191926712601,SH2D6
ENSG00000103056,-0.431638013956156,5.2080936022987,8.25318956992591,0.0099032150668841,0.997191926712601,SMPD3
ENSG00000171777,1.50469526289597,1.44991811039273,8.19354595417111,0.0099609331539853,0.997191926712601,RASGRP4
ENSG00000260442,-1.21040180028585,-1.19259699843373,7.73860851666375,0.0104213195755094,0.997191926712601,ATP2A1-AS1
ENSG00000063015,-0.517121128058152,4.20786307370618,8.08862675990854,0.0105487464101791,0.997191926712601,SEZ6
ENSG00000137767,3.11202401403217,-1.25190180968664,7.74149757589815,0.0106476925722341,0.997191926712601,SQOR
ENSG00000104824,-0.413655376477728,4.75513629156712,8.05127734347053,0.0106956003285365,0.997191926712601,HNRNPL
ENSG00000244405,-1.31142464177481,5.03072667312194,8.04739409874899,0.0107126002962088,0.997191926712601,ETV5
ENSG00000145002,2.94321954573788,-0.0855107814583517,7.68795639131405,0.0108971673489111,0.997191926712601,FAM86B2
ENSG00000162650,-0.720484256896233,2.43892687290599,7.98926977441985,0.0109603266727152,0.997191926712601,ATXN7L2
ENSG00000230805,-1.19444926386124,1.22450247179448,7.87478991681662,0.0109914507655274,0.997191926712601,LOC105370670
ENSG00000240356,-0.85405072383933,1.01739545666096,7.87478133083535,0.0110167415431648,0.997191926712601,RPL23AP7
ENSG00000071462,-0.870061750099117,4.4379617792179,7.95147880538555,0.0111167892812219,0.997191926712601,BUD23
ENSG00000170214,-0.806753902013816,4.48479767066227,7.94024972220443,0.0111623128630451,0.997191926712601,ADRA1B
ENSG00000163961,-0.349470639906728,5.3609965741214,7.88592858273889,0.0113947375991701,0.997191926712601,RNF168
ENSG00000154734,-1.28517785567226,0.726052858304656,7.70646581643328,0.0114155477243512,0.997191926712601,ADAMTS1
ENSG00000251002,-1.0662730776466,2.30083229992956,7.87385843145187,0.0114377184409146,0.997191926712601,TRD-AS1
ENSG00000214013,-0.66934633382633,4.47854954708112,7.84940860764175,0.0115600199623621,0.997191926712601,GANC
ENSG00000260101,-1.21885259222915,-1.06909554179101,7.49009532242755,0.0115988474527083,0.997191926712601,AFTPH-DT
ENSG00000099337,-0.768613906083355,1.38637549778185,7.78274430403381,0.0116686936227877,0.997191926712601,KCNK6
ENSG00000136518,1.05457189694098,1.83803469567387,7.79741462657188,0.011793084364227,0.997191926712601,ACTL6A
ENSG00000253868,-0.834974408354471,3.93547612424833,7.78257074493403,0.0118697576658904,0.997191926712601,FER1L6-AS2
ENSG00000240057,-0.563833693830041,4.69757917879106,7.7592622859501,0.0119683583511851,0.997191926712601,NEPRO-AS1
ENSG00000235558,-0.835864966774771,2.10534061424482,7.61850898767304,0.0125993887220512,0.997191926712601,GUSBP17
ENSG00000204923,1.00525966931281,1.09081725207588,7.51684371694631,0.0127398204252946,0.997191926712601,FBXO48
ENSG00000015592,0.410657717440074,5.54247686923247,7.59381215258265,0.01276239706113,0.997191926712601,STMN4
ENSG00000242741,-1.50375241501551,-1.1190714316687,7.29499439022163,0.0128134848030864,0.997191926712601,LINC02005
ENSG00000185065,1.57157818631735,-0.279563367111495,7.17270155336774,0.013005265764554,0.997191926712601,UFD1-AS1
ENSG00000215506,-2.65687865291783,0.656508078019281,7.2815767480942,0.013099859324715,0.997191926712601,TPTE2P4
ENSG00000228194,3.02845264747264,-0.653782175025809,7.22192406157337,0.0132154573632992,0.997191926712601,ETFRF1P1
ENSG00000225239,6.07844274147605,-1.68110040050881,7.29673742728907,0.0132289114128547,0.997191926712601,RPL21P107
ENSG00000042980,0.878099162281606,2.51968166204409,7.50078433551507,0.0132766210045595,0.997191926712601,ADAM28
ENSG00000138738,-0.594011436571172,4.578830587919,7.4889855681657,0.0133012665345486,0.997191926712601,PRDM5
ENSG00000256581,-1.0727083083358,0.655493596433555,7.34869550303619,0.0133904114380314,0.997191926712601,NLRP9P1
ENSG00000086991,-1.53364237146292,2.58721782563531,7.46230698165881,0.0134152532306567,0.997191926712601,NOX4
ENSG00000287935,-1.46867961173886,-0.895609536570141,7.14734520687652,0.0135295860187874,0.997191926712601,LOC124902606
ENSG00000214212,1.32179793313072,0.822503954577874,7.33151261935034,0.0136928044334124,0.997191926712601,C19ORF38
ENSG00000266714,0.942432440833739,1.96878422432178,7.41716371374535,0.0137067530412799,0.997191926712601,MYO15B
ENSG00000220575,0.697280239727758,2.13250759758027,7.40877450446289,0.0137522804302468,0.997191926712601,HTR5A-AS1
ENSG00000114656,-0.757794499938696,4.74923381968469,7.40085731100821,0.0137705137445449,0.997191926712601,CFAP92
ENSG00000188766,-1.39497604817488,1.95458123930241,7.32569003916986,0.0140312901141841,0.997191926712601,SPRED3
ENSG00000237499,-2.63747344993175,0.428374913933745,7.09164433441763,0.0140377143499049,0.997191926712601,WAKMAR2
ENSG00000255549,1.35935167728594,4.22112205038059,7.32602610381387,0.014187295409927,0.997191926712601,ENPP7P6
ENSG00000280286,1.67633359811217,1.83254107030566,7.29643944430086,0.0143145083319915,0.997191926712601,FRG1KP
ENSG00000163293,-0.908964528845247,2.76297788950985,7.26205598026041,0.0145679746838215,0.997191926712601,NIPAL1
ENSG00000230442,1.13356244372804,-0.165918992681947,6.9511355406806,0.0146187850750907,0.997191926712601,ASB15-AS1
ENSG00000272333,-0.421059080683228,4.04511803193781,7.24608845299239,0.0146479547280713,0.997191926712601,KMT2B
ENSG00000174343,1.90531031868551,-0.666633676199206,6.85422166533162,0.0148688370829491,0.997191926712601,CHRNA9
ENSG00000091490,-0.506679468555786,5.55101264071143,7.16153515141572,0.0151396206978135,0.997191926712601,SEL1L3
ENSG00000283050,-0.776964226513117,1.63892959047159,7.12505847660735,0.0151682515840882,0.997191926712601,GTF2IP12
ENSG00000162714,-0.44833470160257,4.1899687791096,7.14322193609033,0.015257459893036,0.997191926712601,ZNF496
ENSG00000120915,-0.791195917646278,2.02396405426952,7.12154366458007,0.0153134607547395,0.997191926712601,EPHX2
ENSG00000207425,-1.6938624498457,-0.666620916406628,6.87846165356115,0.0153495258988021,0.997191926712601,Y_RNA
ENSG00000284634,-0.520334330969124,3.57643307294592,7.12934761222452,0.0153547269570963,0.997191926712601,LOC374443
ENSG00000236485,-1.56627056980578,1.93550256837704,6.98782170211459,0.0154534805455143,0.997191926712601,LINC01945
ENSG00000267382,1.71407313741643,-0.230224938567033,6.78840895603068,0.0154671467167062,0.997191926712601,GAD3P
ENSG00000204006,1.42072254662574,-0.882925345771394,6.65042576476728,0.0159151842423885,0.997191926712601,C1ORF185
ENSG00000155749,-0.616565167313505,4.72070982021054,7.03713059669992,0.0159157003059409,0.997191926712601,FLACC1
ENSG00000106683,-0.385196184370991,4.16487199098335,7.03433580924546,0.0159393939435423,0.997191926712601,LIMK1
ENSG00000182240,0.969626631582577,4.64165446375019,7.0114799568657,0.0160805968122752,0.997191926712601,BACE2
ENSG00000183801,2.00734358988251,-0.90202496174937,6.66524615291018,0.0162473558100252,0.997191926712601,OLFML1
ENSG00000222004,3.52374353171564,-1.08280049945155,6.72668440805855,0.0163110956973698,0.997191926712601,LINC02860
ENSG00000137834,1.40746288048749,-1.01039379108247,6.58936972249387,0.0163429460555296,0.997191926712601,SMAD6
ENSG00000138641,1.31039935175922,-0.577968159864011,6.60981896342912,0.0164221208951255,0.997191926712601,HERC3
ENSG00000258231,-0.977404451686142,2.52554860196593,6.95762058287986,0.0164477925634989,0.997191926712601,LOC100506869
ENSG00000176410,-0.637629220773758,2.22717030596598,6.93771469631641,0.0165517450256804,0.997191926712601,DNAJC30
ENSG00000106648,0.852693129667602,1.77524984254469,6.93093526130128,0.0166140658508141,0.997191926712601,GALNTL5
ENSG00000114738,1.07049958450288,-0.566422376351183,6.57286234607293,0.0167614427769736,0.997191926712601,MAPKAPK3
ENSG00000267767,2.20242298599644,-0.71226621583104,6.52411674899857,0.0171425673462822,0.997191926712601,LINC01801
ENSG00000147454,-0.479124677090675,5.33651545948106,6.85207824284445,0.0171486985300058,0.997191926712601,SLC25A37
ENSG00000253771,-0.325289476662548,5.98950681319242,6.84039590821596,0.0172293143974053,0.997191926712601,TPTE2P1
ENSG00000275340,-1.02123471961985,-0.885438667870173,6.56376716584814,0.017244437178697,0.997191926712601,FGD5P1
ENSG00000115598,-0.640927325421822,3.25061838133022,6.81291054310577,0.0174504731329523,0.997191926712601,IL1RL2
ENSG00000249825,0.739517881964136,2.05337145104455,6.79961138495301,0.017517135157169,0.997191926712601,THBS4-AS1
ENSG00000119720,-0.352979050936575,4.93563209597695,6.79701309114745,0.017538044076299,0.997191926712601,NRDE2
ENSG00000092445,-0.505668930994897,5.60191130912799,6.73489315109286,0.0179861049391821,0.997191926712601,TYRO3
ENSG00000231918,-0.784887302308685,4.71447154848137,6.72436844265366,0.0180670415529971,0.997191926712601,NRXN1-DT
ENSG00000238020,1.35890188541259,-0.129458490102385,6.45439824518761,0.0180849668204479,0.997191926712601,HTR3E-AS1
ENSG00000100266,-0.441630761819785,5.29187947899904,6.70244450431642,0.0182266503268279,0.997191926712601,PACSIN2
ENSG00000215241,-0.56168624120054,2.70557197386228,6.69676463539478,0.0182922682417209,0.997191926712601,LINC02449
ENSG00000185432,0.929634482012275,2.36533774471291,6.7000463667654,0.0182953104075678,0.997191926712601,TMT1A
ENSG00000215305,-0.3704271071698,3.67998379663406,6.69125385412775,0.0183260880069598,0.997191926712601,VPS16
ENSG00000164221,-0.434804755791848,4.84197434322803,6.68440493607323,0.0183631594824413,0.997191926712601,CCDC112
ENSG00000227954,2.77976677765327,3.2551761441164,6.66321696078945,0.0185567242384746,0.997191926712601,TARID
ENSG00000245080,2.14293932021472,-0.845980051197316,6.35829407394882,0.0186533414230705,0.997191926712601,MIR3150BHG
ENSG00000168389,-0.899098589397514,1.04825578557269,6.5541053227614,0.0187915989046682,0.997191926712601,MFSD2A
ENSG00000263711,-1.76066613250829,0.260793070472394,6.45627378424767,0.0187989344306547,0.997191926712601,LINC02864
ENSG00000163349,0.482385632604938,5.12069281868582,6.62357705320789,0.0188255595754394,0.997191926712601,HIPK1
ENSG00000005059,1.03996963974868,2.5375364323125,6.61040016749178,0.018978949697902,0.997191926712601,MCUB
ENSG00000198369,-0.78301979484244,6.21331074547253,6.6015824536013,0.0189953361186974,0.997191926712601,SPRED2
ENSG00000236438,-1.05015968197351,1.36787923334419,6.54683039646613,0.0190644681340376,0.997191926712601,FAM157A
ENSG00000241002,-1.11400294687947,-0.854864677810323,6.33425517833988,0.0190793717610659,0.997191926712601,RPL32P13
ENSG00000172349,-0.570587691603706,3.00627641195076,6.59153591723927,0.0191040265227515,0.997191926712601,IL16
ENSG00000198482,-0.683957108528052,2.95243789754648,6.58428314403258,0.0191608386234713,0.997191926712601,ZNF808
ENSG00000134247,-0.455070326046233,4.50604877427164,6.574185303601,0.0192158536791976,0.997191926712601,PTGFRN
ENSG00000138315,1.49179609839539,0.112176425745202,6.37339520946062,0.0192431794486357,0.997191926712601,OIT3
ENSG00000267395,1.69786116200406,0.0802556742671964,6.29870214456279,0.0193697731839833,0.997191926712601,DM1-AS
ENSG00000125246,-0.439960894567387,5.25855967119727,6.53829744834156,0.0194981354186167,0.997191926712601,CLYBL
ENSG00000113749,-0.446571830436394,6.03737916466312,6.53637297645476,0.0195125518516833,0.997191926712601,HRH2
ENSG00000226856,0.922072701260995,1.46298072278506,6.5200374500583,0.0195920318561604,0.997191926712601,LOC124907879
ENSG00000167136,0.80156901582107,1.77545094657924,6.52097777476987,0.0196286863317479,0.997191926712601,ENDOG
ENSG00000235194,-0.487982572427093,3.91243459977364,6.52253354097789,0.0196380708138527,0.997191926712601,PPP1R3E
ENSG00000162300,-0.499290856265015,2.32549791239587,6.51619204022781,0.0196854237583474,0.997191926712601,ZFPL1
ENSG00000197620,1.45169210760991,-0.780896569456998,6.17931005615199,0.0198385144800277,0.997191926712601,EOLA1
ENSG00000144857,-0.549883478624415,4.16962779405687,6.4975832315065,0.0198385674760924,0.997191926712601,BOC
ENSG00000188399,-2.13592937444071,-1.60757832151616,6.25337281296755,0.0198856083042065,0.997191926712601,ANKRD36P1
ENSG00000159904,-0.509963591723178,2.9216918376831,6.49058729975932,0.0199157654642626,0.997191926712601,ZNF890P
ENSG00000104691,-0.681936241568343,3.18811995081993,6.48799032535723,0.0199361452994104,0.997191926712601,UBXN8
ENSG00000146476,0.572816329253783,3.48390182750964,6.4841984416417,0.0199572874009825,0.997191926712601,DCPH1
ENSG00000173599,-0.361609657450676,4.32686196548674,6.46787584121378,0.0200790058929511,0.997191926712601,PC
ENSG00000092531,0.470480102665785,5.65538551025589,6.46629941771803,0.0200862409937317,0.997191926712601,SNAP23
ENSG00000171791,-0.537496772144717,6.85140754902032,6.4428773288128,0.0202814334373968,0.997191926712601,BCL2
ENSG00000228784,5.95067933462889,-1.68905393769624,6.31665953966113,0.0202815195246939,0.997191926712601,LINC00954
ENSG00000117650,1.61722133077107,-0.869067500612395,6.13633448494698,0.0203374528078071,0.997191926712601,NEK2
ENSG00000167491,-0.500521236070202,3.99143270329952,6.4329122918235,0.0203780412682627,0.997191926712601,GATAD2A
ENSG00000172171,-0.403479627474252,4.62896747550795,6.42824235731678,0.0204092679855812,0.997191926712601,TEFM
ENSG00000229931,-0.947078102079438,0.22447858247398,6.26828058504245,0.0204274215776286,0.997191926712601,ATXN1-AS1
ENSG00000148082,-0.475709282431196,7.28279450480605,6.4237972483378,0.0204425637473981,0.997191926712601,SHC3
ENSG00000106633,-1.00562969308139,0.396252052730637,6.29830623284726,0.0205039958309374,0.997191926712601,GCK
ENSG00000103489,-0.423754878923127,7.33341303347268,6.40201056079468,0.0206284048379393,0.997191926712601,XYLT1
ENSG00000061273,-0.347403311781351,4.64485390657731,6.39342615488692,0.0207067867537619,0.997191926712601,HDAC7
ENSG00000128683,0.85561098685261,2.58576216252626,6.39340207220956,0.0207536602526988,0.997191926712601,GAD1
ENSG00000196132,0.668485392421154,3.26964894497668,6.38103505789629,0.0208392429709592,0.997191926712601,MYT1
ENSG00000288062,1.05151663481673,0.997805346689472,6.30154133860068,0.0208631635219664,0.997191926712601,LOC101929748
ENSG00000161082,-0.408095809697374,7.14393975965372,6.36995165647248,0.0209054117940689,0.997191926712601,CELF5
ENSG00000253770,2.05058632565928,-0.31851627164135,6.07112326473616,0.0211423296441655,0.997191926712601,HMGB1P23
ENSG00000184831,-0.331773015126888,4.77500047460023,6.33350365658947,0.021229162478977,0.997191926712601,APOO
ENSG00000154127,-0.619288150571447,4.66310070734409,6.33236223735115,0.0212407372554893,0.997191926712601,UBASH3B
ENSG00000173988,0.931402452742995,1.53980728455002,6.3196750599591,0.0212442074489501,0.997191926712601,LRRC63
ENSG00000112541,-0.75918845721082,8.65825483815799,6.32097538496553,0.0213364880693274,0.997191926712601,PDE10A
ENSG00000169836,-1.45434750010567,2.65418342687586,6.30810455217358,0.0214712835817741,0.997191926712601,TACR3
ENSG00000247809,1.02648388216818,1.07252520471345,6.26351792778993,0.0215136468750537,0.997191926712601,NR2F2-AS1
ENSG00000162946,0.96990384994986,2.98470171421944,6.30086095398447,0.0215623011315053,0.997191926712601,DISC1
ENSG00000258700,0.862597081461729,3.20947938493322,6.29221790532,0.0216287106190917,0.997191926712601,LINC00871
ENSG00000205571,1.78112311296988,1.72268318920524,6.27197459074838,0.0216425043539371,0.997191926712601,SMN2
ENSG00000224505,-0.566480233927728,3.07580897695444,6.28705805287518,0.0216733816115307,0.997191926712601,HEXIM2-AS1
ENSG00000168026,-0.419355842557207,4.65106021569685,6.27543431657785,0.0217514697376805,0.997191926712601,TTC21A
ENSG00000113645,-0.492105332054012,5.70587711526714,6.26976412009911,0.0217993828137987,0.997191926712601,WWC1
ENSG00000156222,1.5109704969285,-0.145657711338645,5.99820624184862,0.0219739819606621,0.997191926712601,SLC28A1
ENSG00000033100,-0.456851176795419,2.62109933809247,6.24790949771779,0.0220248544250823,0.997191926712601,CHPF2
ENSG00000159263,1.02703698815141,0.591456682712453,6.13177974531531,0.0220534569961514,0.997191926712601,SIM2
ENSG00000167460,-0.395476014560044,4.90370963714364,6.23332223554621,0.0221368924653829,0.997191926712601,TPM4
ENSG00000177076,-0.409579721761086,4.6016176643104,6.23084110442776,0.0221618333539454,0.997191926712601,ACER2
ENSG00000175395,-0.698690687662602,6.4167395063382,6.21921136938053,0.0222656646246128,0.997191926712601,ZNF25
ENSG00000187792,-0.643989147788596,2.13665564116954,6.21570500583906,0.0222685909122961,0.997191926712601,ZNF70
ENSG00000184058,1.73027106529844,-0.837807958102503,5.93688199005525,0.0222811884376277,0.997191926712601,TBX1
ENSG00000238324,-1.16703066026229,-1.03260154153836,5.98188322385272,0.0223243867467863,0.997191926712601,RN7SKP198
ENSG00000127329,-0.326816276413064,6.04101140102305,6.20751111216137,0.0223755149458252,0.997191926712601,PTPRB
ENSG00000049883,-0.661392356436342,4.58117984075051,6.1682719159191,0.0227543331466766,0.997191926712601,PTCD2
ENSG00000288011,-0.530027218006757,2.46243077137806,6.12371137405682,0.0231933185145015,0.997191926712601,LOC283045
ENSG00000118193,0.812193023711474,1.03046683576349,6.0621145769921,0.0232975615028238,0.997191926712601,KIF14
ENSG00000054654,0.468874639414461,4.10295533769384,6.10437759403,0.0233778109404751,0.997191926712601,SYNE2
ENSG00000084710,-0.570733107418849,5.9140496562437,6.08132151765913,0.0235982494278646,0.997191926712601,EFR3B
ENSG00000069764,1.09756858679829,0.554478051425955,5.98338290807079,0.0236153712307608,0.997191926712601,PLA2G10
ENSG00000286153,-1.37279399722784,2.3559260970839,6.06318454187218,0.0237388744143445,0.997191926712601,RUNX1-AS1
ENSG00000196839,1.01655664571428,0.314625424949665,5.91633897800351,0.0239503879757801,0.997191926712601,ADA
