Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	receptor metabolic process (GO:0043112)	8/58	3.113330e-03	4.655109e-01	0	0	3.607084e+00	2.082031e+01	GRK2;TGFB1;SNX25;NEDD4;ARRB2;LILRB4;RAMP1;PLEKHJ1
MSigDB_Hallmark_2020	positive regulation of membrane invagination (GO:1905155)	3/8	3.709534e-03	4.655109e-01	0	0	1.347887e+01	7.543922e+01	C3;NCKAP1L;APPL2
MSigDB_Hallmark_2020	regulation of nitric oxide metabolic process (GO:0080164)	3/8	3.709534e-03	4.655109e-01	0	0	1.347887e+01	7.543922e+01	CX3CR1;SIRPA;TMEM106A
MSigDB_Hallmark_2020	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	9/73	3.827435e-03	4.655109e-01	0	0	3.171709e+00	1.765234e+01	IKBKB;PSMD12;ITGB5;CHUK;PSMB3;PSMC4;PSME3;PSME4;HLA-E
MSigDB_Hallmark_2020	protein modification by small protein removal (GO:0070646)	22/276	3.884877e-03	4.655109e-01	0	0	1.964260e+00	1.090295e+01	PSMD12;INO80D;KDM1B;USP12;COPS7B;ABRAXAS2;BRCC3;ARRB2;USP28;ACTB;DDB2;TADA2B;SENP6;PSMB3;PSMC4;PSME3;PSME4;EP300;TP53;STAM2;BAP1;OTUD3
MSigDB_Hallmark_2020	epiboly involved in wound healing (GO:0090505)	4/16	3.997974e-03	4.655109e-01	0	0	7.494320e+00	4.138339e+01	DDR1;FLNA;LCP1;ARHGAP35
MSigDB_Hallmark_2020	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	4/16	3.997974e-03	4.655109e-01	0	0	7.494320e+00	4.138339e+01	SERPINB9;ARRB2;LGALS9;HLA-E
MSigDB_Hallmark_2020	tumor necrosis factor-mediated signaling pathway (GO:0033209)	12/116	4.036477e-03	4.655109e-01	0	0	2.606214e+00	1.436645e+01	IKBKB;PSMD12;CHUK;PSMB3;PSMC4;PSME3;PSME4;CDIP1;CARD14;TP53;MAP3K14;EDA2R
MSigDB_Hallmark_2020	phagocytosis, engulfment (GO:0006911)	6/37	4.483676e-03	4.655109e-01	0	0	4.357460e+00	2.356215e+01	ITGAM;BIN2;RHOG;MYH9;HAVCR1;RHOBTB2
MSigDB_Hallmark_2020	receptor internalization (GO:0031623)	7/49	4.565626e-03	4.655109e-01	0	0	3.754520e+00	2.023386e+01	GRK2;NEDD4;ARRB2;GTF2H2;LILRB4;RAMP1;SCYL2
MSigDB_Hallmark_2020	ruffle organization (GO:0031529)	4/17	5.053308e-03	4.655109e-01	0	0	6.917473e+00	3.657760e+01	CSF1R;LIMA1;INPP5K;CORO1B
MSigDB_Hallmark_2020	nucleotide-excision repair (GO:0006289)	11/105	5.255674e-03	4.655109e-01	0	0	2.641436e+00	1.386344e+01	POLD3;AQR;GTF2H2C;EP300;HUS1;COPS7B;COMMD1;GTF2H2;TP53;GTF2H5;DDB2
MSigDB_Hallmark_2020	regulation of JNK cascade (GO:0046328)	11/105	5.255674e-03	4.655109e-01	0	0	2.641436e+00	1.386344e+01	TGFBR3;MAP4K2;DUSP3;SERPINF2;DAB2IP;SIRPA;ZMYND11;ZNF675;EDA2R;MAP3K5;MAP4K4
MSigDB_Hallmark_2020	positive regulation of phagocytosis, engulfment (GO:0060100)	3/9	5.388455e-03	4.655109e-01	0	0	1.123181e+01	5.866931e+01	C3;NCKAP1L;APPL2
MSigDB_Hallmark_2020	regulation of helicase activity (GO:0051095)	3/9	5.388455e-03	4.655109e-01	0	0	1.123181e+01	5.866931e+01	CHTOP;SSBP1;TP53
MSigDB_Hallmark_2020	synapse pruning (GO:0098883)	3/9	5.388455e-03	4.655109e-01	0	0	1.123181e+01	5.866931e+01	C3;CX3CR1;ITGAM
MSigDB_Hallmark_2020	regulation of stem cell differentiation (GO:2000736)	10/91	5.448876e-03	4.655109e-01	0	0	2.785302e+00	1.451796e+01	LMO1;PSMD12;CBFB;TAL1;PSMB3;PSMC4;PSME3;PSME4;ABL1;TCF3
MSigDB_Hallmark_2020	inositol lipid-mediated signaling (GO:0048017)	7/51	5.717584e-03	4.655109e-01	0	0	3.583485e+00	1.850587e+01	CSF1R;ADAP2;PTAFR;PLCL2;TNFAIP8L3;PI4KB;PIK3C2B
MSigDB_Hallmark_2020	protein acylation (GO:0043543)	6/39	5.854348e-03	4.655109e-01	0	0	4.092944e+00	2.104007e+01	ZDHHC5;EP300;ZDHHC13;ZDHHC21;ZDHHC2;ZDHHC3
MSigDB_Hallmark_2020	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	9/78	5.955551e-03	4.655109e-01	0	0	2.941104e+00	1.506854e+01	IKBKB;PSMD12;ITGB5;CHUK;PSMB3;PSMC4;PSME3;PSME4;HLA-E
MSigDB_Hallmark_2020	negative regulation of protein serine/threonine kinase activity (GO:0071901)	9/78	5.955551e-03	4.655109e-01	0	0	2.941104e+00	1.506854e+01	CEBPA;PKIB;HHEX;LATS2;TFAP4;ABL1;DAB2IP;INPP5K;SH2B3
MSigDB_Hallmark_2020	antigen receptor-mediated signaling pathway (GO:0050851)	16/185	5.981797e-03	4.655109e-01	0	0	2.141292e+00	1.096135e+01	ITK;PSMD12;CHUK;THEMIS;BTN3A2;IKBKB;PSMB3;PSMC4;GRAP2;PSME3;INPP5D;PSME4;BLNK;NCKAP1L;SKAP1;CD276
MSigDB_Hallmark_2020	regulation of neuron migration (GO:2001222)	5/28	6.113372e-03	4.655109e-01	0	0	4.890537e+00	2.492842e+01	SRGAP2C;NTNG2;NEXMIF;DAB2IP;SRGAP2
MSigDB_Hallmark_2020	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	9/79	6.473248e-03	4.707362e-01	0	0	2.898936e+00	1.461086e+01	TMIGD3;CHUK;SETD6;ANXA4;DAB2IP;ARRB2;COMMD1;ZNF675;HAVCR2
MSigDB_Hallmark_2020	beta-catenin-TCF complex assembly (GO:1904837)	5/29	7.131911e-03	4.707362e-01	0	0	4.686520e+00	2.316629e+01	TLE3;BCL9;LEO1;EP300;BCL9L
MSigDB_Hallmark_2020	calcium import into the mitochondrion (GO:0036444)	3/10	7.455073e-03	4.707362e-01	0	0	9.626761e+00	4.716016e+01	SMDT1;MICU3;MAIP1
MSigDB_Hallmark_2020	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	3/10	7.455073e-03	4.707362e-01	0	0	9.626761e+00	4.716016e+01	RPS6KA6;TFAP4;TP53
MSigDB_Hallmark_2020	positive regulation of T cell apoptotic process (GO:0070234)	3/10	7.455073e-03	4.707362e-01	0	0	9.626761e+00	4.716016e+01	CCL5;LGALS9;TP53
MSigDB_Hallmark_2020	regulation of phagocytosis, engulfment (GO:0060099)	3/10	7.455073e-03	4.707362e-01	0	0	9.626761e+00	4.716016e+01	C3;NCKAP1L;APPL2
MSigDB_Hallmark_2020	cortical cytoskeleton organization (GO:0030865)	6/41	7.507533e-03	4.707362e-01	0	0	3.858657e+00	1.887597e+01	IKBKB;RHOG;NCKAP1L;LCP1;RHOBTB2;LLGL2
MSigDB_Hallmark_2020	transcription elongation from RNA polymerase II promoter (GO:0006368)	8/67	7.576403e-03	4.707362e-01	0	0	3.055410e+00	1.491870e+01	SUPT16H;CTDP1;LEO1;ELOA;ELOC;GTF2H2;GTF2F1;GTF2H5
MSigDB_Hallmark_2020	folic acid metabolic process (GO:0046655)	4/19	7.689797e-03	4.707362e-01	0	0	5.994516e+00	2.918047e+01	SLC46A1;MTHFD1L;MTHFD2L;FOLR2
MSigDB_Hallmark_2020	positive regulation of leukocyte activation (GO:0002696)	4/19	7.689797e-03	4.707362e-01	0	0	5.994516e+00	2.918047e+01	CD2;CEBPA;KARS1;HAVCR1
MSigDB_Hallmark_2020	T cell receptor signaling pathway (GO:0050852)	14/158	7.947434e-03	4.771517e-01	0	0	2.196575e+00	1.062023e+01	ITK;PSMD12;CHUK;THEMIS;BTN3A2;IKBKB;PSMB3;PSMC4;GRAP2;PSME3;INPP5D;PSME4;SKAP1;CD276
MSigDB_Hallmark_2020	negative regulation of cell migration (GO:0030336)	13/144	8.881637e-03	4.917091e-01	0	0	2.240957e+00	1.058576e+01	DUSP3;NEXMIF;DAB2IP;ADARB1;TMIGD3;SRGAP2C;ARHGDIB;EVL;NF2;TRIB1;SRGAP2;PHLDB2;ENG
MSigDB_Hallmark_2020	DNA-templated transcription, elongation (GO:0006354)	8/69	9.017973e-03	4.917091e-01	0	0	2.954923e+00	1.391336e+01	SUPT16H;CTDP1;LEO1;ELOA;ELOC;GTF2H2;GTF2F1;GTF2H5
MSigDB_Hallmark_2020	cellular response to tumor necrosis factor (GO:0071356)	16/194	9.287504e-03	4.917091e-01	0	0	2.032061e+00	9.508185e+00	PSMD12;CHUK;DAB2IP;EDA2R;IKBKB;PSMB3;PSMC4;PSME3;CCL5;PSME4;CDIP1;INPP5K;TP53;CARD14;MAP3K14;GBP3
MSigDB_Hallmark_2020	cortical actin cytoskeleton organization (GO:0030866)	4/20	9.292389e-03	4.917091e-01	0	0	5.619565e+00	2.629147e+01	IKBKB;NCKAP1L;LCP1;LLGL2
MSigDB_Hallmark_2020	folic acid-containing compound metabolic process (GO:0006760)	4/20	9.292389e-03	4.917091e-01	0	0	5.619565e+00	2.629147e+01	SLC46A1;MTHFD1L;MTHFD2L;FOLR2
MSigDB_Hallmark_2020	negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	4/20	9.292389e-03	4.917091e-01	0	0	5.619565e+00	2.629147e+01	CEBPA;HHEX;LATS2;TFAP4
MSigDB_Hallmark_2020	regulation of lymphocyte differentiation (GO:0045619)	4/20	9.292389e-03	4.917091e-01	0	0	5.619565e+00	2.629147e+01	CD2;ABL1;NCKAP1L;IKZF3
MSigDB_Hallmark_2020	protein palmitoylation (GO:0018345)	5/31	9.512825e-03	4.919997e-01	0	0	4.325566e+00	2.013600e+01	ZDHHC5;ZDHHC13;ZDHHC21;ZDHHC2;ZDHHC3
MSigDB_Hallmark_2020	desensitization of G protein-coupled receptor signaling pathway (GO:0002029)	3/11	9.928244e-03	4.919997e-01	0	0	8.422975e+00	3.884989e+01	GRK2;ARRB2;GTF2H2
MSigDB_Hallmark_2020	DNA damage response, signal transduction resulting in transcription (GO:0042772)	3/11	9.928244e-03	4.919997e-01	0	0	8.422975e+00	3.884989e+01	RPS6KA6;TFAP4;TP53
MSigDB_Hallmark_2020	negative regulation of natural killer cell mediated immunity (GO:0002716)	3/11	9.928244e-03	4.919997e-01	0	0	8.422975e+00	3.884989e+01	ARRB2;LGALS9;HLA-E
MSigDB_Hallmark_2020	protein deubiquitination (GO:0016579)	20/267	1.103870e-02	5.330209e-01	0	0	1.832578e+00	8.258232e+00	PSMD12;INO80D;KDM1B;USP12;ABRAXAS2;BRCC3;ARRB2;USP28;ACTB;DDB2;TADA2B;PSMB3;PSMC4;PSME3;PSME4;EP300;TP53;STAM2;BAP1;OTUD3
MSigDB_Hallmark_2020	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	4/21	1.109749e-02	5.330209e-01	0	0	5.288726e+00	2.380475e+01	CDIP1;EP300;USP28;TP53
MSigDB_Hallmark_2020	positive regulation of protein-containing complex assembly (GO:0031334)	11/118	1.229323e-02	5.386984e-01	0	0	2.318931e+00	1.020030e+01	TGFB1;TAL1;PSMC4;FSCN1;DAB2IP;LCP1;GTF2H2;TP53;SKAP1;GTF2H5;DDB2
MSigDB_Hallmark_2020	actin filament bundle assembly (GO:0051017)	5/33	1.238977e-02	5.386984e-01	0	0	4.016176e+00	1.763457e+01	LIMA1;BAIAP2L2;FSCN1;LCP1;CORO1B
MSigDB_Hallmark_2020	actin filament bundle organization (GO:0061572)	5/33	1.238977e-02	5.386984e-01	0	0	4.016176e+00	1.763457e+01	LIMA1;BAIAP2L2;FSCN1;LCP1;CORO1B
MSigDB_Hallmark_2020	actin crosslink formation (GO:0051764)	3/12	1.282217e-02	5.386984e-01	0	0	7.486698e+00	3.261639e+01	BAIAP2L2;FLNA;LCP1
MSigDB_Hallmark_2020	histone H3-K9 demethylation (GO:0033169)	3/12	1.282217e-02	5.386984e-01	0	0	7.486698e+00	3.261639e+01	KDM3B;KDM7A;PHF8
MSigDB_Hallmark_2020	mitotic G1/S transition checkpoint signaling (GO:0044819)	3/12	1.282217e-02	5.386984e-01	0	0	7.486698e+00	3.261639e+01	CCND1;RFWD3;TP53
MSigDB_Hallmark_2020	nuclear body organization (GO:0030575)	3/12	1.282217e-02	5.386984e-01	0	0	7.486698e+00	3.261639e+01	SERBP1;ETS1;ZPR1
MSigDB_Hallmark_2020	regulation of glycogen metabolic process (GO:0070873)	3/12	1.282217e-02	5.386984e-01	0	0	7.486698e+00	3.261639e+01	PPP1R3F;RUBCNL;INPP5K
MSigDB_Hallmark_2020	positive regulation of organelle assembly (GO:1902117)	6/46	1.307092e-02	5.386984e-01	0	0	3.375442e+00	1.464052e+01	RALB;FSCN1;PIP4K2B;LCP1;ARHGAP35;TAPT1
MSigDB_Hallmark_2020	negative regulation of cyclin-dependent protein kinase activity (GO:1904030)	4/22	1.311373e-02	5.386984e-01	0	0	4.994647e+00	2.164727e+01	CEBPA;HHEX;LATS2;TFAP4
MSigDB_Hallmark_2020	negative regulation of lymphocyte activation (GO:0051250)	4/22	1.311373e-02	5.386984e-01	0	0	4.994647e+00	2.164727e+01	DUSP3;BANK1;FGL1;SAMSN1
MSigDB_Hallmark_2020	NIK/NF-kappaB signaling (GO:0038061)	8/74	1.350851e-02	5.477086e-01	0	0	2.730350e+00	1.175261e+01	PSMD12;CHUK;PSMB3;PSMC4;PSME3;PSME4;CARD14;MAP3K14
MSigDB_Hallmark_2020	regulation of protein localization to nucleus (GO:1900180)	6/47	1.445721e-02	5.713345e-01	0	0	3.292941e+00	1.395075e+01	WWTR1;TGFB1;LATS2;NVL;SESN2;LILRB4
MSigDB_Hallmark_2020	regulation of T cell activation (GO:0050863)	6/47	1.445721e-02	5.713345e-01	0	0	3.292941e+00	1.395075e+01	CD2;DUSP3;FGL1;CCL5;ABL1;SIRPA
MSigDB_Hallmark_2020	intracellular sterol transport (GO:0032366)	3/13	1.614686e-02	5.745472e-01	0	0	6.737676e+00	2.779985e+01	ARV1;NPC1;NPC2
MSigDB_Hallmark_2020	negative regulation by host of viral transcription (GO:0043922)	3/13	1.614686e-02	5.745472e-01	0	0	6.737676e+00	2.779985e+01	TFAP4;CCL5;INPP5K
MSigDB_Hallmark_2020	negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948)	3/13	1.614686e-02	5.745472e-01	0	0	6.737676e+00	2.779985e+01	HHEX;NEDD4;DAB2IP
MSigDB_Hallmark_2020	regulation of nucleocytoplasmic transport (GO:0046822)	3/13	1.614686e-02	5.745472e-01	0	0	6.737676e+00	2.779985e+01	NUP214;TGFB1;NEDD4
MSigDB_Hallmark_2020	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	7/62	1.624950e-02	5.745472e-01	0	0	2.865137e+00	1.180349e+01	IKBKB;CHUK;DAB2IP;TICAM1;ZNF675;MAP3K14;FAIM
MSigDB_Hallmark_2020	histone H3-K27 demethylation (GO:0071557)	2/5	1.674689e-02	5.745472e-01	0	0	1.496053e+01	6.118173e+01	KDM7A;PHF8
MSigDB_Hallmark_2020	negative regulation of myosin-light-chain-phosphatase activity (GO:0035509)	2/5	1.674689e-02	5.745472e-01	0	0	1.496053e+01	6.118173e+01	IKBKB;NCKAP1L
MSigDB_Hallmark_2020	PML body organization (GO:0030578)	2/5	1.674689e-02	5.745472e-01	0	0	1.496053e+01	6.118173e+01	SERBP1;ETS1
MSigDB_Hallmark_2020	regulation of hippocampal neuron apoptotic process (GO:0110089)	2/5	1.674689e-02	5.745472e-01	0	0	1.496053e+01	6.118173e+01	CX3CR1;ITGAM
MSigDB_Hallmark_2020	regulation of microglial cell mediated cytotoxicity (GO:1904149)	2/5	1.674689e-02	5.745472e-01	0	0	1.496053e+01	6.118173e+01	CX3CR1;ITGAM
MSigDB_Hallmark_2020	regulation of natural killer cell mediated immunity (GO:0002715)	2/5	1.674689e-02	5.745472e-01	0	0	1.496053e+01	6.118173e+01	PIK3R6;HLA-E
MSigDB_Hallmark_2020	regulation of vascular associated smooth muscle contraction (GO:0003056)	2/5	1.674689e-02	5.745472e-01	0	0	1.496053e+01	6.118173e+01	DOCK4;ZDHHC21
MSigDB_Hallmark_2020	regulation of stress-activated MAPK cascade (GO:0032872)	6/49	1.753001e-02	5.791903e-01	0	0	3.139453e+00	1.269545e+01	TGFBR3;DAB2IP;LGALS9;SCIMP;KLHDC10;MAP4K4
MSigDB_Hallmark_2020	intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	5/36	1.772544e-02	5.791903e-01	0	0	3.626945e+00	1.462658e+01	PPP1R13B;EP300;CDIP1;USP28;TP53
MSigDB_Hallmark_2020	platelet aggregation (GO:0070527)	5/36	1.772544e-02	5.791903e-01	0	0	3.626945e+00	1.462658e+01	GNAS;FLNA;MYH9;TLN1;ACTB
MSigDB_Hallmark_2020	negative regulation of stress fiber assembly (GO:0051497)	4/24	1.780982e-02	5.791903e-01	0	0	4.494712e+00	1.810472e+01	INPP5K;ARAP1;PFN1;PHLDB2
MSigDB_Hallmark_2020	regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	4/24	1.780982e-02	5.791903e-01	0	0	4.494712e+00	1.810472e+01	HHEX;NEDD4;DAB2IP;ITGA5
MSigDB_Hallmark_2020	hemopoiesis (GO:0030097)	9/94	1.908696e-02	5.908530e-01	0	0	2.385482e+00	9.443526e+00	TGFBR3;LYL1;CEBPA;CSF1R;SELPLG;TGFB1;TAL1;TP53;SH2B3
MSigDB_Hallmark_2020	regulation of actin cytoskeleton reorganization (GO:2000249)	5/37	1.979447e-02	5.908530e-01	0	0	3.513419e+00	1.378087e+01	CSF1R;BAIAP2L2;ABI3;ARHGDIB;ABL1
MSigDB_Hallmark_2020	antigen processing and presentation of endogenous peptide antigen (GO:0002483)	3/14	1.990855e-02	5.908530e-01	0	0	6.124840e+00	2.398859e+01	ERAP2;IDE;HLA-E
MSigDB_Hallmark_2020	positive regulation of alpha-beta T cell differentiation (GO:0046638)	3/14	1.990855e-02	5.908530e-01	0	0	6.124840e+00	2.398859e+01	CBFB;NCKAP1L;LILRB4
MSigDB_Hallmark_2020	receptor catabolic process (GO:0032801)	4/25	2.050251e-02	5.908530e-01	0	0	4.280454e+00	1.663902e+01	TGFB1;SNX25;NEDD4;CLTA
MSigDB_Hallmark_2020	Fc-epsilon receptor signaling pathway (GO:0038095)	10/111	2.053247e-02	5.908530e-01	0	0	2.231414e+00	8.670711e+00	IKBKB;ITK;PSMD12;CHUK;PSMB3;PSMC4;GRAP2;PSME3;PSME4;NFATC3
MSigDB_Hallmark_2020	tRNA modification (GO:0006400)	7/65	2.062854e-02	5.908530e-01	0	0	2.716514e+00	1.054300e+01	PUS10;ANKRD16;PUS1;TPRKB;TRMT1;THUMPD1;ALKBH8
MSigDB_Hallmark_2020	negative regulation of cell cycle (GO:0045786)	8/80	2.082595e-02	5.908530e-01	0	0	2.502033e+00	9.686760e+00	CEBPA;BTG2;HHEX;PPP1R13B;LATS2;TGFB1;TFAP4;SIPA1
MSigDB_Hallmark_2020	regulation of protein localization to plasma membrane (GO:1903076)	8/80	2.082595e-02	5.908530e-01	0	0	2.502033e+00	9.686760e+00	TGFB1;ABI3;ZDHHC5;RHOG;STAC3;ZDHHC2;ACTB;BCL2L1
MSigDB_Hallmark_2020	intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	6/51	2.102333e-02	5.908530e-01	0	0	2.999607e+00	1.158485e+01	ABL1;EP300;CDIP1;USP28;TP53;BCL2L1
MSigDB_Hallmark_2020	positive regulation of actin filament bundle assembly (GO:0032233)	6/51	2.102333e-02	5.908530e-01	0	0	2.999607e+00	1.158485e+01	SERPINF2;LPAR1;ABL1;EVL;NF2;PFN1
MSigDB_Hallmark_2020	Fc receptor signaling pathway (GO:0038093)	10/112	2.171478e-02	5.908530e-01	0	0	2.209421e+00	8.461557e+00	IKBKB;ITK;PSMD12;CHUK;PSMB3;PSMC4;GRAP2;PSME3;PSME4;NFATC3
MSigDB_Hallmark_2020	signal transduction in response to DNA damage (GO:0042770)	6/52	2.293478e-02	5.908530e-01	0	0	2.934245e+00	1.107707e+01	SESN2;TIPRL;ABL1;HUS1;USP28;TP53
MSigDB_Hallmark_2020	histone lysine demethylation (GO:0070076)	4/26	2.343201e-02	5.908530e-01	0	0	4.085675e+00	1.533620e+01	KDM3B;KDM1B;KDM7A;PHF8
MSigDB_Hallmark_2020	negative regulation of protein localization to membrane (GO:1905476)	4/26	2.343201e-02	5.908530e-01	0	0	4.085675e+00	1.533620e+01	TGFB1;ABI3;INPP5K;BCL2L1
MSigDB_Hallmark_2020	fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540)	3/15	2.411010e-02	5.908530e-01	0	0	5.614143e+00	2.091338e+01	ACOX1;EHHADH;ACAA1
MSigDB_Hallmark_2020	peptidyl-tyrosine autophosphorylation (GO:0038083)	3/15	2.411010e-02	5.908530e-01	0	0	5.614143e+00	2.091338e+01	DDR1;ITK;ABL1
MSigDB_Hallmark_2020	regulation of extracellular matrix disassembly (GO:0010715)	3/15	2.411010e-02	5.908530e-01	0	0	5.614143e+00	2.091338e+01	DDR1;TGFB1;FSCN1
MSigDB_Hallmark_2020	amylin receptor signaling pathway (GO:0097647)	2/6	2.441385e-02	5.908530e-01	0	0	1.121981e+01	4.165473e+01	CALCR;RAMP1
MSigDB_Hallmark_2020	foam cell differentiation (GO:0090077)	2/6	2.441385e-02	5.908530e-01	0	0	1.121981e+01	4.165473e+01	TGFB1;EP300
MSigDB_Hallmark_2020	L-serine biosynthetic process (GO:0006564)	2/6	2.441385e-02	5.908530e-01	0	0	1.121981e+01	4.165473e+01	PSAT1;PSPH
MSigDB_Hallmark_2020	leucine transport (GO:0015820)	2/6	2.441385e-02	5.908530e-01	0	0	1.121981e+01	4.165473e+01	SLC7A8;LLGL2
MSigDB_Hallmark_2020	macrophage derived foam cell differentiation (GO:0010742)	2/6	2.441385e-02	5.908530e-01	0	0	1.121981e+01	4.165473e+01	TGFB1;EP300
MSigDB_Hallmark_2020	N-acetylneuraminate catabolic process (GO:0019262)	2/6	2.441385e-02	5.908530e-01	0	0	1.121981e+01	4.165473e+01	GNPDA1;NPL
MSigDB_Hallmark_2020	negative regulation of myeloid leukocyte mediated immunity (GO:0002887)	2/6	2.441385e-02	5.908530e-01	0	0	1.121981e+01	4.165473e+01	CX3CR1;LGALS9
MSigDB_Hallmark_2020	negative regulation of neuron migration (GO:2001223)	2/6	2.441385e-02	5.908530e-01	0	0	1.121981e+01	4.165473e+01	NEXMIF;SRGAP2
